bill_id,account_id,billing_month,bill_date,service_amount,tax_amount,adjustment_amount,total_due,load_timestamp
501764,300117,2026-03,2026-03-01,179.99,11.33,0.0,191.32,2026-03-04 00:00:00
501765,300117,2026-04,2026-04-01,179.99,12.81,0.0,192.8,2026-04-03 00:00:00
501766,300117,2026-05,2026-05-01,179.99,8.18,0.0,188.17,2026-05-03 00:00:00
501767,300117,2026-06,2026-06-01,179.99,8.19,-5.0,183.18,2026-06-04 00:00:00
501768,300118,2025-07,2025-07-01,99.99,4.01,0.0,104.0,2025-07-02 00:00:00
501769,300118,2025-08,2025-08-01,99.99,4.98,0.0,104.97,2025-08-02 00:00:00
501770,300118,2025-09,2025-09-01,99.99,5.41,0.0,105.4,2025-09-04 00:00:00
501771,300118,2025-10,2025-10-01,99.99,4.58,-5.0,99.57,2025-10-04 00:00:00
501772,300118,2025-11,2025-11-01,99.99,4.55,4.99,109.53,2025-11-01 00:00:00
501773,300118,2025-12,2025-12-01,99.99,6.92,-5.0,101.91,2025-12-04 00:00:00
501774,300118,2026-01,2026-01-01,99.99,6.94,-5.0,101.93,2026-01-02 00:00:00
501775,300118,2026-02,2026-02-01,99.99,5.09,-5.0,100.08,2026-02-01 00:00:00
501776,300118,2026-03,2026-03-01,99.99,4.65,0.0,104.64,2026-03-02 00:00:00
501777,300118,2026-04,2026-04-01,99.99,6.77,-5.0,101.76,2026-04-04 00:00:00
501778,300118,2026-05,2026-05-01,99.99,4.06,0.0,104.05,2026-05-04 00:00:00
501779,300118,2026-06,2026-06-01,99.99,5.48,0.0,105.47,2026-06-03 00:00:00
501780,300119,2025-01,2025-01-01,99.99,5.74,-5.0,100.73,2025-01-04 00:00:00
501781,300119,2025-02,2025-02-01,99.99,7.19,0.0,107.18,2025-02-04 00:00:00
501782,300119,2025-03,2025-03-01,99.99,4.73,0.0,104.72,2025-03-04 00:00:00
501783,300119,2025-04,2025-04-01,99.99,4.65,0.0,104.64,2025-04-03 00:00:00
501784,300119,2025-05,2025-05-01,99.99,6.67,0.0,106.66,2025-05-04 00:00:00
501785,300119,2025-06,2025-06-01,99.99,5.95,0.0,105.94,2025-06-01 00:00:00
501786,300119,2025-07,2025-07-01,99.99,4.41,0.0,104.4,2025-07-02 00:00:00
501787,300119,2025-08,2025-08-01,99.99,7.32,-5.0,102.31,2025-08-02 00:00:00
501788,300119,2025-09,2025-09-01,99.99,3.65,4.99,108.63,2025-09-04 00:00:00
501789,300119,2025-10,2025-10-01,99.99,4.47,0.0,104.46,2025-10-04 00:00:00
501790,300119,2025-11,2025-11-01,99.99,4.61,0.0,104.6,2025-11-04 00:00:00
501791,300119,2025-12,2025-12-01,99.99,5.74,0.0,105.73,2025-12-04 00:00:00
501792,300119,2026-01,2026-01-01,99.99,4.23,-5.0,99.22,2026-01-02 00:00:00
501793,300119,2026-02,2026-02-01,99.99,6.5,0.0,106.49,2026-02-04 00:00:00
501794,300119,2026-03,2026-03-01,99.99,3.88,0.0,103.87,2026-03-03 00:00:00
501795,300119,2026-04,2026-04-01,99.99,6.18,-5.0,101.17,2026-04-01 00:00:00
501796,300119,2026-05,2026-05-01,99.99,4.12,0.0,104.11,2026-05-01 00:00:00
501797,300119,2026-06,2026-06-01,99.99,7.12,-5.0,102.11,2026-06-01 00:00:00
501798,300120,2025-01,2025-01-01,129.99,6.07,9.99,146.05,2025-01-04 00:00:00
501799,300120,2025-02,2025-02-01,129.99,5.48,9.99,145.46,2025-02-03 00:00:00
501800,300120,2025-03,2025-03-01,129.99,6.11,-5.0,131.1,2025-03-04 00:00:00
501801,300120,2025-04,2025-04-01,129.99,9.66,4.99,144.64,2025-04-04 00:00:00
501802,300120,2025-05,2025-05-01,129.99,8.51,9.99,148.49,2025-05-03 00:00:00
501803,300120,2025-06,2025-06-01,129.99,7.17,0.0,137.16,2025-06-01 00:00:00
501804,300120,2025-07,2025-07-01,129.99,9.09,-5.0,134.08,2025-07-04 00:00:00
501805,300120,2025-08,2025-08-01,129.99,6.82,0.0,136.81,2025-08-04 00:00:00
501806,300120,2025-09,2025-09-01,129.99,6.45,-5.0,131.44,2025-09-03 00:00:00
501807,300120,2025-10,2025-10-01,129.99,7.26,0.0,137.25,2025-10-03 00:00:00
501808,300120,2025-11,2025-11-01,129.99,7.27,4.99,142.25,2025-11-01 00:00:00
501809,300120,2025-12,2025-12-01,129.99,6.68,9.99,146.66,2025-12-03 00:00:00
501810,300120,2026-01,2026-01-01,129.99,5.19,4.99,140.17,2026-01-02 00:00:00
501811,300120,2026-02,2026-02-01,129.99,8.93,0.0,138.92,2026-02-01 00:00:00
501812,300120,2026-03,2026-03-01,129.99,9.46,-5.0,134.45,2026-03-01 00:00:00
501813,300120,2026-04,2026-04-01,129.99,7.76,4.99,142.74,2026-04-01 00:00:00
501814,300120,2026-05,2026-05-01,129.99,6.63,9.99,146.61,2026-05-03 00:00:00
501815,300120,2026-06,2026-06-01,129.99,4.71,4.99,139.69,2026-06-03 00:00:00
501816,300121,2025-01,2025-01-01,129.99,4.78,-5.0,129.77,2025-01-04 00:00:00
501817,300121,2025-02,2025-02-01,129.99,6.03,4.99,141.01,2025-02-04 00:00:00
501818,300121,2025-03,2025-03-01,129.99,6.13,-5.0,131.12,2025-03-04 00:00:00
501819,300121,2025-04,2025-04-01,129.99,9.08,0.0,139.07,2025-04-01 00:00:00
501820,300121,2025-05,2025-05-01,129.99,9.05,0.0,139.04,2025-05-03 00:00:00
501821,300121,2025-06,2025-06-01,129.99,5.22,9.99,145.2,2025-06-04 00:00:00
501822,300121,2025-07,2025-07-01,129.99,9.06,0.0,139.05,2025-07-01 00:00:00
501823,300121,2025-08,2025-08-01,129.99,7.66,9.99,147.64,2025-08-04 00:00:00
501824,300121,2025-09,2025-09-01,129.99,6.97,-5.0,131.96,2025-09-03 00:00:00
501825,300121,2025-10,2025-10-01,129.99,7.92,0.0,137.91,2025-10-04 00:00:00
501826,300121,2025-11,2025-11-01,129.99,8.71,4.99,143.69,2025-11-01 00:00:00
501827,300121,2025-12,2025-12-01,129.99,5.58,0.0,135.57,2025-12-02 00:00:00
501828,300121,2026-01,2026-01-01,129.99,4.76,4.99,139.74,2026-01-03 00:00:00
501829,300121,2026-02,2026-02-01,129.99,7.93,0.0,137.92,2026-02-02 00:00:00
501830,300121,2026-03,2026-03-01,129.99,9.72,9.99,149.7,2026-03-03 00:00:00
501831,300121,2026-04,2026-04-01,129.99,6.36,4.99,141.34,2026-04-01 00:00:00
501832,300121,2026-05,2026-05-01,129.99,6.49,0.0,136.48,2026-05-01 00:00:00
501833,300121,2026-06,2026-06-01,129.99,8.55,0.0,138.54,2026-06-04 00:00:00
501834,300122,2025-01,2025-01-01,99.99,5.91,0.0,105.9,2025-01-01 00:00:00
501835,300122,2025-02,2025-02-01,99.99,6.41,9.99,116.39,2025-02-03 00:00:00
501836,300122,2025-03,2025-03-01,99.99,6.26,0.0,106.25,2025-03-03 00:00:00
501837,300122,2025-04,2025-04-01,99.99,3.72,0.0,103.71,2025-04-03 00:00:00
501838,300122,2025-05,2025-05-01,99.99,6.61,0.0,106.6,2025-05-01 00:00:00
501839,300122,2025-06,2025-06-01,99.99,6.56,0.0,106.55,2025-06-04 00:00:00
501840,300122,2025-07,2025-07-01,99.99,4.98,0.0,104.97,2025-07-01 00:00:00
501841,300122,2025-08,2025-08-01,99.99,6.78,4.99,111.76,2025-08-04 00:00:00
501842,300122,2025-09,2025-09-01,99.99,3.58,0.0,103.57,2025-09-04 00:00:00
501843,300122,2025-10,2025-10-01,99.99,4.93,0.0,104.92,2025-10-01 00:00:00
501844,300122,2025-11,2025-11-01,99.99,4.67,-5.0,99.66,2025-11-02 00:00:00
501845,300122,2025-12,2025-12-01,99.99,5.84,0.0,105.83,2025-12-04 00:00:00
501846,300122,2026-01,2026-01-01,99.99,3.92,0.0,103.91,2026-01-04 00:00:00
501847,300122,2026-02,2026-02-01,99.99,5.3,0.0,105.29,2026-02-04 00:00:00
501848,300122,2026-03,2026-03-01,99.99,5.9,0.0,105.89,2026-03-01 00:00:00
501849,300122,2026-04,2026-04-01,99.99,4.45,0.0,104.44,2026-04-03 00:00:00
501850,300122,2026-05,2026-05-01,99.99,5.11,0.0,105.1,2026-05-03 00:00:00
501851,300122,2026-06,2026-06-01,99.99,6.96,0.0,106.95,2026-06-01 00:00:00
501852,300123,2025-01,2025-01-01,129.99,7.78,0.0,137.77,2025-01-01 00:00:00
501853,300123,2025-02,2025-02-01,129.99,9.2,0.0,139.19,2025-02-04 00:00:00
501854,300123,2025-03,2025-03-01,129.99,8.61,0.0,138.6,2025-03-02 00:00:00
501855,300123,2025-04,2025-04-01,129.99,6.62,4.99,141.6,2025-04-02 00:00:00
501856,300123,2025-05,2025-05-01,129.99,4.85,4.99,139.83,2025-05-01 00:00:00
501857,300123,2025-06,2025-06-01,129.99,7.78,0.0,137.77,2025-06-01 00:00:00
501858,300123,2025-07,2025-07-01,129.99,9.36,0.0,139.35,2025-07-02 00:00:00
501859,300123,2025-08,2025-08-01,129.99,5.32,0.0,135.31,2025-08-01 00:00:00
501860,300123,2025-09,2025-09-01,129.99,9.68,0.0,139.67,2025-09-02 00:00:00
501861,300123,2025-10,2025-10-01,129.99,8.85,9.99,148.83,2025-10-01 00:00:00
501862,300123,2025-11,2025-11-01,129.99,8.15,0.0,138.14,2025-11-04 00:00:00
501863,300123,2025-12,2025-12-01,129.99,5.2,9.99,145.18,2025-12-03 00:00:00
501864,300123,2026-01,2026-01-01,129.99,8.76,-5.0,133.75,2026-01-01 00:00:00
501865,300123,2026-02,2026-02-01,129.99,5.51,0.0,135.5,2026-02-03 00:00:00
501866,300123,2026-03,2026-03-01,129.99,4.98,0.0,134.97,2026-03-02 00:00:00
501867,300123,2026-04,2026-04-01,129.99,8.47,9.99,148.45,2026-04-03 00:00:00
501868,300123,2026-05,2026-05-01,129.99,8.23,0.0,138.22,2026-05-01 00:00:00
501869,300123,2026-06,2026-06-01,129.99,6.06,0.0,136.05,2026-06-01 00:00:00
501870,300124,2025-01,2025-01-01,54.99,4.1,0.0,59.09,2025-01-04 00:00:00
501871,300124,2025-02,2025-02-01,54.99,2.84,9.99,67.82,2025-02-01 00:00:00
501872,300124,2025-03,2025-03-01,54.99,2.61,0.0,57.6,2025-03-03 00:00:00
501873,300124,2025-04,2025-04-01,54.99,3.48,0.0,58.47,2025-04-03 00:00:00
501874,300124,2025-05,2025-05-01,54.99,3.79,-5.0,53.78,2025-05-03 00:00:00
501875,300124,2025-06,2025-06-01,54.99,3.49,-5.0,53.48,2025-06-03 00:00:00
501876,300124,2025-07,2025-07-01,54.99,3.94,0.0,58.93,2025-07-02 00:00:00
501877,300124,2025-08,2025-08-01,54.99,2.11,-5.0,52.1,2025-08-04 00:00:00
501878,300124,2025-09,2025-09-01,54.99,3.08,9.99,68.06,2025-09-01 00:00:00
501879,300124,2025-10,2025-10-01,54.99,2.57,0.0,57.56,2025-10-03 00:00:00
501880,300124,2025-11,2025-11-01,54.99,3.86,-5.0,53.85,2025-11-02 00:00:00
501881,300124,2025-12,2025-12-01,54.99,2.03,-5.0,52.02,2025-12-01 00:00:00
501882,300124,2026-01,2026-01-01,54.99,3.78,-5.0,53.77,2026-01-04 00:00:00
501883,300124,2026-02,2026-02-01,54.99,2.61,0.0,57.6,2026-02-01 00:00:00
501884,300124,2026-03,2026-03-01,54.99,3.65,-5.0,53.64,2026-03-04 00:00:00
501885,300124,2026-04,2026-04-01,54.99,2.64,-5.0,52.63,2026-04-02 00:00:00
501886,300124,2026-05,2026-05-01,54.99,3.73,0.0,58.72,2026-05-03 00:00:00
501887,300124,2026-06,2026-06-01,54.99,2.72,0.0,57.71,2026-06-01 00:00:00
501888,300125,2025-01,2025-01-01,54.99,3.55,0.0,58.54,2025-01-04 00:00:00
501889,300125,2025-02,2025-02-01,54.99,2.68,0.0,57.67,2025-02-04 00:00:00
501890,300125,2025-03,2025-03-01,54.99,3.49,0.0,58.48,2025-03-01 00:00:00
501891,300125,2025-04,2025-04-01,54.99,3.68,-5.0,53.67,2025-04-01 00:00:00
501892,300125,2025-05,2025-05-01,54.99,2.17,0.0,57.16,2025-05-04 00:00:00
501893,300125,2025-06,2025-06-01,54.99,3.36,-5.0,53.35,2025-06-03 00:00:00
501894,300125,2025-07,2025-07-01,54.99,3.29,-5.0,53.28,2025-07-01 00:00:00
501895,300125,2025-08,2025-08-01,54.99,2.68,4.99,62.66,2025-08-02 00:00:00
501896,300125,2025-09,2025-09-01,54.99,3.01,0.0,58.0,2025-09-02 00:00:00
501897,300125,2025-10,2025-10-01,54.99,2.99,9.99,67.97,2025-10-02 00:00:00
501898,300125,2025-11,2025-11-01,54.99,3.72,0.0,58.71,2025-11-04 00:00:00
501899,300125,2025-12,2025-12-01,54.99,2.78,0.0,57.77,2025-12-04 00:00:00
501900,300125,2026-01,2026-01-01,54.99,3.66,4.99,63.64,2026-01-04 00:00:00
501901,300125,2026-02,2026-02-01,54.99,3.02,0.0,58.01,2026-02-03 00:00:00
501902,300125,2026-03,2026-03-01,54.99,3.24,4.99,63.22,2026-03-04 00:00:00
501903,300125,2026-04,2026-04-01,54.99,2.33,0.0,57.32,2026-04-03 00:00:00
501904,300125,2026-05,2026-05-01,54.99,3.18,0.0,58.17,2026-05-01 00:00:00
501905,300125,2026-06,2026-06-01,54.99,2.79,0.0,57.78,2026-06-01 00:00:00
501906,300126,2025-01,2025-01-01,54.99,2.64,0.0,57.63,2025-01-04 00:00:00
501907,300126,2025-02,2025-02-01,54.99,4.11,0.0,59.1,2025-02-04 00:00:00
501908,300126,2025-03,2025-03-01,54.99,3.5,0.0,58.49,2025-03-03 00:00:00
501909,300126,2025-04,2025-04-01,54.99,3.96,4.99,63.94,2025-04-03 00:00:00
501910,300126,2025-05,2025-05-01,54.99,3.39,0.0,58.38,2025-05-03 00:00:00
501911,300126,2025-06,2025-06-01,54.99,2.26,9.99,67.24,2025-06-04 00:00:00
501912,300126,2025-07,2025-07-01,54.99,3.54,0.0,58.53,2025-07-01 00:00:00
501913,300126,2025-08,2025-08-01,54.99,2.66,4.99,62.64,2025-08-03 00:00:00
501914,300126,2025-09,2025-09-01,54.99,3.22,-5.0,53.21,2025-09-04 00:00:00
501915,300126,2025-10,2025-10-01,54.99,3.18,-5.0,53.17,2025-10-04 00:00:00
501916,300126,2025-11,2025-11-01,54.99,3.5,-5.0,53.49,2025-11-03 00:00:00
501917,300126,2025-12,2025-12-01,54.99,1.93,4.99,61.91,2025-12-03 00:00:00
501918,300126,2026-01,2026-01-01,54.99,3.29,4.99,63.27,2026-01-01 00:00:00
501919,300126,2026-02,2026-02-01,54.99,2.9,4.99,62.88,2026-02-02 00:00:00
501920,300126,2026-03,2026-03-01,54.99,2.6,9.99,67.58,2026-03-01 00:00:00
501921,300126,2026-04,2026-04-01,54.99,1.96,0.0,56.95,2026-04-01 00:00:00
501922,300126,2026-05,2026-05-01,54.99,3.97,9.99,68.95,2026-05-04 00:00:00
501923,300126,2026-06,2026-06-01,54.99,2.58,0.0,57.57,2026-06-03 00:00:00
501924,300127,2025-01,2025-01-01,99.99,5.29,9.99,115.27,2025-01-04 00:00:00
501925,300127,2025-02,2025-02-01,99.99,4.39,9.99,114.37,2025-02-02 00:00:00
501926,300127,2025-03,2025-03-01,99.99,5.43,0.0,105.42,2025-03-01 00:00:00
501927,300127,2025-04,2025-04-01,99.99,3.89,9.99,113.87,2025-04-03 00:00:00
501928,300127,2025-05,2025-05-01,99.99,5.73,0.0,105.72,2025-05-01 00:00:00
501929,300127,2025-06,2025-06-01,99.99,5.82,0.0,105.81,2025-06-03 00:00:00
501930,300127,2025-07,2025-07-01,99.99,7.36,0.0,107.35,2025-07-02 00:00:00
501931,300127,2025-08,2025-08-01,99.99,7.14,4.99,112.12,2025-08-01 00:00:00
501932,300127,2025-09,2025-09-01,99.99,3.61,-5.0,98.6,2025-09-02 00:00:00
501933,300127,2025-10,2025-10-01,99.99,7.35,0.0,107.34,2025-10-04 00:00:00
501934,300127,2025-11,2025-11-01,99.99,4.5,0.0,104.49,2025-11-04 00:00:00
501935,300127,2025-12,2025-12-01,99.99,5.72,0.0,105.71,2025-12-04 00:00:00
501936,300127,2026-01,2026-01-01,99.99,6.69,4.99,111.67,2026-01-02 00:00:00
501937,300127,2026-02,2026-02-01,99.99,4.13,9.99,114.11,2026-02-04 00:00:00
501938,300127,2026-03,2026-03-01,99.99,5.09,0.0,105.08,2026-03-04 00:00:00
501939,300127,2026-04,2026-04-01,99.99,6.7,0.0,106.69,2026-04-01 00:00:00
501940,300127,2026-05,2026-05-01,99.99,5.71,-5.0,100.7,2026-05-04 00:00:00
501941,300127,2026-06,2026-06-01,99.99,6.34,0.0,106.33,2026-06-04 00:00:00
501942,300128,2025-01,2025-01-01,179.99,6.41,0.0,186.4,2025-01-04 00:00:00
501943,300128,2025-02,2025-02-01,179.99,6.83,0.0,186.82,2025-02-01 00:00:00
501944,300128,2025-03,2025-03-01,179.99,7.87,9.99,197.85,2025-03-04 00:00:00
501945,300128,2025-04,2025-04-01,179.99,7.65,-5.0,182.64,2025-04-04 00:00:00
501946,300128,2025-05,2025-05-01,179.99,7.16,9.99,197.14,2025-05-03 00:00:00
501947,300128,2025-06,2025-06-01,179.99,9.61,9.99,199.59,2025-06-03 00:00:00
501948,300128,2025-07,2025-07-01,179.99,8.63,4.99,193.61,2025-07-02 00:00:00
501949,300128,2025-08,2025-08-01,179.99,6.59,0.0,186.58,2025-08-02 00:00:00
501950,300128,2025-09,2025-09-01,179.99,8.4,-5.0,183.39,2025-09-04 00:00:00
501951,300128,2025-10,2025-10-01,179.99,11.34,-5.0,186.33,2025-10-04 00:00:00
501952,300128,2025-11,2025-11-01,179.99,10.47,-5.0,185.46,2025-11-04 00:00:00
501953,300128,2025-12,2025-12-01,179.99,12.57,4.99,197.55,2025-12-01 00:00:00
501954,300128,2026-01,2026-01-01,179.99,12.65,9.99,202.63,2026-01-01 00:00:00
501955,300128,2026-02,2026-02-01,179.99,6.38,9.99,196.36,2026-02-03 00:00:00
501956,300128,2026-03,2026-03-01,179.99,10.92,0.0,190.91,2026-03-03 00:00:00
501957,300128,2026-04,2026-04-01,179.99,7.8,0.0,187.79,2026-04-03 00:00:00
501958,300128,2026-05,2026-05-01,179.99,8.91,0.0,188.9,2026-05-02 00:00:00
501959,300128,2026-06,2026-06-01,179.99,10.21,-5.0,185.2,2026-06-01 00:00:00
501960,300129,2025-09,2025-09-01,99.99,4.89,-5.0,99.88,2025-09-02 00:00:00
501961,300129,2025-10,2025-10-01,99.99,4.24,4.99,109.22,2025-10-01 00:00:00
501962,300129,2025-11,2025-11-01,99.99,6.93,0.0,106.92,2025-11-03 00:00:00
501963,300129,2025-12,2025-12-01,99.99,4.53,9.99,114.51,2025-12-01 00:00:00
501964,300129,2026-01,2026-01-01,99.99,4.04,0.0,104.03,2026-01-01 00:00:00
501965,300129,2026-02,2026-02-01,99.99,3.86,-5.0,98.85,2026-02-04 00:00:00
501966,300129,2026-03,2026-03-01,99.99,7.07,9.99,117.05,2026-03-01 00:00:00
501967,300129,2026-04,2026-04-01,99.99,3.79,-5.0,98.78,2026-04-02 00:00:00
501968,300129,2026-05,2026-05-01,99.99,6.66,0.0,106.65,2026-05-02 00:00:00
501969,300129,2026-06,2026-06-01,99.99,5.85,4.99,110.83,2026-06-03 00:00:00
501970,300130,2025-01,2025-01-01,129.99,9.43,-5.0,134.42,2025-01-02 00:00:00
501971,300130,2025-02,2025-02-01,129.99,8.65,4.99,143.63,2025-02-01 00:00:00
501972,300130,2025-03,2025-03-01,129.99,9.29,9.99,149.27,2025-03-03 00:00:00
501973,300130,2025-04,2025-04-01,129.99,9.39,0.0,139.38,2025-04-01 00:00:00
501974,300130,2025-05,2025-05-01,129.99,6.49,0.0,136.48,2025-05-02 00:00:00
501975,300130,2025-06,2025-06-01,129.99,8.97,0.0,138.96,2025-06-04 00:00:00
501976,300130,2025-07,2025-07-01,129.99,7.42,0.0,137.41,2025-07-02 00:00:00
501977,300130,2025-08,2025-08-01,129.99,8.01,-5.0,133.0,2025-08-02 00:00:00
501978,300130,2025-09,2025-09-01,129.99,4.7,0.0,134.69,2025-09-02 00:00:00
501979,300130,2025-10,2025-10-01,129.99,7.98,0.0,137.97,2025-10-01 00:00:00
501980,300130,2025-11,2025-11-01,129.99,8.78,4.99,143.76,2025-11-03 00:00:00
501981,300130,2025-12,2025-12-01,129.99,6.57,0.0,136.56,2025-12-04 00:00:00
501982,300130,2026-01,2026-01-01,129.99,7.79,4.99,142.77,2026-01-04 00:00:00
501983,300130,2026-02,2026-02-01,129.99,8.94,9.99,148.92,2026-02-01 00:00:00
501984,300130,2026-03,2026-03-01,129.99,8.9,0.0,138.89,2026-03-01 00:00:00
501985,300130,2026-04,2026-04-01,129.99,5.66,4.99,140.64,2026-04-03 00:00:00
501986,300130,2026-05,2026-05-01,129.99,6.39,9.99,146.37,2026-05-01 00:00:00
501987,300130,2026-06,2026-06-01,129.99,5.1,9.99,145.08,2026-06-04 00:00:00
501988,300131,2025-01,2025-01-01,99.99,4.87,0.0,104.86,2025-01-04 00:00:00
501989,300131,2025-02,2025-02-01,99.99,4.37,0.0,104.36,2025-02-04 00:00:00
501990,300131,2025-03,2025-03-01,99.99,3.78,4.99,108.76,2025-03-03 00:00:00
501991,300131,2025-04,2025-04-01,99.99,5.06,4.99,110.04,2025-04-03 00:00:00
501992,300131,2025-05,2025-05-01,99.99,4.05,9.99,114.03,2025-05-04 00:00:00
501993,300131,2025-06,2025-06-01,99.99,5.83,4.99,110.81,2025-06-04 00:00:00
501994,300131,2025-07,2025-07-01,99.99,3.81,-5.0,98.8,2025-07-03 00:00:00
501995,300131,2025-08,2025-08-01,99.99,3.79,0.0,103.78,2025-08-01 00:00:00
501996,300131,2025-09,2025-09-01,99.99,7.28,4.99,112.26,2025-09-01 00:00:00
501997,300131,2025-10,2025-10-01,99.99,5.6,-5.0,100.59,2025-10-02 00:00:00
501998,300131,2025-11,2025-11-01,99.99,6.82,0.0,106.81,2025-11-03 00:00:00
501999,300131,2025-12,2025-12-01,99.99,6.28,4.99,111.26,2025-12-04 00:00:00
502000,300131,2026-01,2026-01-01,99.99,6.05,0.0,106.04,2026-01-01 00:00:00
502001,300131,2026-02,2026-02-01,99.99,5.52,0.0,105.51,2026-02-02 00:00:00
502002,300131,2026-03,2026-03-01,99.99,7.19,0.0,107.18,2026-03-01 00:00:00
502003,300131,2026-04,2026-04-01,99.99,4.47,0.0,104.46,2026-04-01 00:00:00
502004,300131,2026-05,2026-05-01,99.99,6.27,9.99,116.25,2026-05-01 00:00:00
502005,300131,2026-06,2026-06-01,99.99,6.49,0.0,106.48,2026-06-02 00:00:00
502006,300132,2025-06,2025-06-01,129.99,6.58,9.99,146.56,2025-06-01 00:00:00
502007,300132,2025-07,2025-07-01,129.99,8.95,-5.0,133.94,2025-07-01 00:00:00
502008,300132,2025-08,2025-08-01,129.99,7.42,0.0,137.41,2025-08-03 00:00:00
502009,300132,2025-09,2025-09-01,129.99,5.45,9.99,145.43,2025-09-02 00:00:00
502010,300132,2025-10,2025-10-01,129.99,7.2,-5.0,132.19,2025-10-04 00:00:00
502011,300132,2025-11,2025-11-01,129.99,6.12,9.99,146.1,2025-11-03 00:00:00
502012,300132,2025-12,2025-12-01,129.99,8.51,4.99,143.49,2025-12-01 00:00:00
502013,300132,2026-01,2026-01-01,129.99,5.71,0.0,135.7,2026-01-03 00:00:00
502014,300132,2026-02,2026-02-01,129.99,8.3,4.99,143.28,2026-02-04 00:00:00
502015,300132,2026-03,2026-03-01,129.99,8.24,0.0,138.23,2026-03-01 00:00:00
502016,300132,2026-04,2026-04-01,129.99,5.71,0.0,135.7,2026-04-03 00:00:00
502017,300132,2026-05,2026-05-01,129.99,5.03,-5.0,130.02,2026-05-01 00:00:00
502018,300132,2026-06,2026-06-01,129.99,5.95,4.99,140.93,2026-06-02 00:00:00
502019,300133,2025-05,2025-05-01,54.99,2.12,4.99,62.1,2025-05-03 00:00:00
502020,300133,2025-06,2025-06-01,54.99,4.1,0.0,59.09,2025-06-04 00:00:00
502021,300133,2025-07,2025-07-01,54.99,2.01,0.0,57.0,2025-07-03 00:00:00
502022,300133,2025-08,2025-08-01,54.99,4.07,0.0,59.06,2025-08-04 00:00:00
502023,300133,2025-09,2025-09-01,54.99,3.75,4.99,63.73,2025-09-04 00:00:00
502024,300133,2025-10,2025-10-01,54.99,3.94,4.99,63.92,2025-10-04 00:00:00
502025,300133,2025-11,2025-11-01,54.99,2.0,9.99,66.98,2025-11-02 00:00:00
502026,300133,2025-12,2025-12-01,54.99,1.99,0.0,56.98,2025-12-02 00:00:00
502027,300133,2026-01,2026-01-01,54.99,3.87,9.99,68.85,2026-01-02 00:00:00
502028,300133,2026-02,2026-02-01,54.99,3.6,-5.0,53.59,2026-02-03 00:00:00
502029,300133,2026-03,2026-03-01,54.99,3.85,0.0,58.84,2026-03-01 00:00:00
502030,300133,2026-04,2026-04-01,54.99,2.82,9.99,67.8,2026-04-03 00:00:00
502031,300133,2026-05,2026-05-01,54.99,3.66,9.99,68.64,2026-05-04 00:00:00
502032,300133,2026-06,2026-06-01,54.99,3.78,-5.0,53.77,2026-06-01 00:00:00
502033,300134,2025-01,2025-01-01,99.99,4.29,4.99,109.27,2025-01-04 00:00:00
502034,300134,2025-02,2025-02-01,99.99,6.15,-5.0,101.14,2025-02-02 00:00:00
502035,300134,2025-03,2025-03-01,99.99,5.22,0.0,105.21,2025-03-02 00:00:00
502036,300134,2025-04,2025-04-01,99.99,5.6,4.99,110.58,2025-04-01 00:00:00
502037,300134,2025-05,2025-05-01,99.99,3.85,0.0,103.84,2025-05-01 00:00:00
502038,300134,2025-06,2025-06-01,99.99,3.67,0.0,103.66,2025-06-01 00:00:00
502039,300134,2025-07,2025-07-01,99.99,4.16,9.99,114.14,2025-07-02 00:00:00
502040,300134,2025-08,2025-08-01,99.99,3.55,0.0,103.54,2025-08-03 00:00:00
502041,300134,2025-09,2025-09-01,99.99,6.54,9.99,116.52,2025-09-02 00:00:00
502042,300134,2025-10,2025-10-01,99.99,6.43,0.0,106.42,2025-10-04 00:00:00
502043,300134,2025-11,2025-11-01,99.99,7.32,-5.0,102.31,2025-11-03 00:00:00
502044,300134,2025-12,2025-12-01,99.99,6.91,9.99,116.89,2025-12-01 00:00:00
502045,300134,2026-01,2026-01-01,99.99,7.05,4.99,112.03,2026-01-04 00:00:00
502046,300134,2026-02,2026-02-01,99.99,4.84,0.0,104.83,2026-02-04 00:00:00
502047,300134,2026-03,2026-03-01,99.99,6.64,0.0,106.63,2026-03-03 00:00:00
502048,300134,2026-04,2026-04-01,99.99,5.92,-5.0,100.91,2026-04-01 00:00:00
502049,300134,2026-05,2026-05-01,99.99,5.04,0.0,105.03,2026-05-03 00:00:00
502050,300134,2026-06,2026-06-01,99.99,5.86,0.0,105.85,2026-06-03 00:00:00
502051,300135,2025-01,2025-01-01,99.99,4.69,-5.0,99.68,2025-01-03 00:00:00
502052,300135,2025-02,2025-02-01,99.99,7.11,-5.0,102.1,2025-02-03 00:00:00
502053,300135,2025-03,2025-03-01,99.99,6.34,0.0,106.33,2025-03-04 00:00:00
502054,300135,2025-04,2025-04-01,99.99,4.59,-5.0,99.58,2025-04-02 00:00:00
502055,300135,2025-05,2025-05-01,99.99,6.47,0.0,106.46,2025-05-01 00:00:00
502056,300135,2025-06,2025-06-01,99.99,5.63,4.99,110.61,2025-06-02 00:00:00
502057,300135,2025-07,2025-07-01,99.99,6.73,0.0,106.72,2025-07-02 00:00:00
502058,300135,2025-08,2025-08-01,99.99,7.4,9.99,117.38,2025-08-01 00:00:00
