service_order_id,account_id,order_type_cd,created_timestamp,status_cd
902558,301413,REPAIR,2026-01-30 17:29:07,C
902559,300644,UPGRADE,2026-01-30 18:14:38,O
902560,302400,REPAIR,2026-01-30 18:43:47,C
902561,301742,REPAIR,2026-01-30 20:30:50,C
902562,300355,INSTALL,2026-01-31 09:47:37,C
902563,300948,REPAIR,2026-01-31 12:29:50,C
902564,300325,UPGRADE,2026-01-31 13:43:35,O
902565,302055,REPAIR,2026-01-31 15:49:31,C
902566,301387,UPGRADE,2026-01-31 18:25:16,C
902567,300283,REPAIR,2026-01-31 19:41:32,C
902568,302220,DISCONNECT,2026-02-01 03:02:19,C
902569,302465,UPGRADE,2026-02-01 06:08:25,C
902570,302202,UPGRADE,2026-02-01 09:08:54,C
902571,301434,INSTALL,2026-02-01 11:30:10,C
902572,301816,UPGRADE,2026-02-01 12:47:41,C
902573,300818,REPAIR,2026-02-01 14:34:12,C
902574,302116,MOVE,2026-02-01 15:53:04,C
902575,301159,INSTALL,2026-02-01 18:28:24,C
902576,301704,UPGRADE,2026-02-01 19:02:47,C
902577,300299,DISCONNECT,2026-02-02 00:43:21,C
902578,301955,UPGRADE,2026-02-02 06:11:48,O
902579,302469,UPGRADE,2026-02-02 13:02:24,O
902580,301822,REPAIR,2026-02-02 21:24:54,O
902581,301766,INSTALL,2026-02-03 09:35:12,C
902582,300701,MOVE,2026-02-03 10:15:20,O
902583,300753,REPAIR,2026-02-03 14:03:32,C
902584,301777,UPGRADE,2026-02-03 18:47:05,C
902585,300347,INSTALL,2026-02-03 23:46:58,C
902586,301814,REPAIR,2026-02-04 02:39:38,C
902587,300709,MOVE,2026-02-04 05:40:09,C
902588,301971,UPGRADE,2026-02-04 20:32:41,C
902589,301190,DISCONNECT,2026-02-04 22:58:03,C
902590,301185,REPAIR,2026-02-05 03:07:38,C
902591,302335,REPAIR,2026-02-05 09:45:10,C
902592,301305,UPGRADE,2026-02-05 11:53:06,C
902593,300156,UPGRADE,2026-02-05 13:11:16,C
902594,300201,REPAIR,2026-02-05 13:21:32,C
902595,300230,MOVE,2026-02-05 21:52:43,C
902596,301333,MOVE,2026-02-06 04:00:08,C
902597,301766,MOVE,2026-02-06 07:02:55,C
902598,300349,REPAIR,2026-02-06 13:50:24,C
902599,300748,REPAIR,2026-02-06 14:47:05,C
902600,301758,MOVE,2026-02-06 21:21:56,C
902601,300043,REPAIR,2026-02-07 06:43:23,C
902602,301764,INSTALL,2026-02-07 09:01:49,C
902603,301730,REPAIR,2026-02-07 10:48:42,C
902604,301644,REPAIR,2026-02-07 10:56:23,C
902605,301402,MOVE,2026-02-07 17:42:58,C
902606,301836,UPGRADE,2026-02-07 20:01:57,C
902607,301782,DISCONNECT,2026-02-07 20:09:29,C
902608,301103,REPAIR,2026-02-07 23:22:53,O
902609,301143,UPGRADE,2026-02-07 23:26:34,C
902610,300665,DISCONNECT,2026-02-08 03:16:54,C
902611,300924,REPAIR,2026-02-08 04:00:02,O
902612,301872,REPAIR,2026-02-08 07:58:01,C
902613,300368,REPAIR,2026-02-08 14:51:39,C
902614,301436,INSTALL,2026-02-08 15:08:48,C
902615,300082,UPGRADE,2026-02-08 16:45:00,C
902616,302307,INSTALL,2026-02-08 18:13:36,C
902617,301577,UPGRADE,2026-02-08 19:15:14,C
902618,300354,REPAIR,2026-02-09 02:56:51,C
902619,302168,UPGRADE,2026-02-09 03:16:17,C
902620,300036,REPAIR,2026-02-09 05:55:17,C
902621,301826,REPAIR,2026-02-09 06:23:05,X
902622,300962,UPGRADE,2026-02-09 09:20:03,C
902623,300151,REPAIR,2026-02-09 12:25:28,O
902624,300519,UPGRADE,2026-02-09 14:31:12,C
902625,302126,REPAIR,2026-02-09 16:23:02,X
902626,302080,DISCONNECT,2026-02-09 19:31:06,C
902627,302264,INSTALL,2026-02-09 22:13:10,C
902628,300027,UPGRADE,2026-02-09 22:58:46,C
902629,301315,REPAIR,2026-02-10 01:04:18,O
902630,300214,INSTALL,2026-02-10 04:17:10,C
902631,300111,INSTALL,2026-02-10 08:50:11,C
902632,300246,DISCONNECT,2026-02-10 16:05:06,C
902633,301882,MOVE,2026-02-10 18:51:45,C
902634,300516,MOVE,2026-02-10 19:29:21,C
902635,300889,REPAIR,2026-02-11 00:59:43,C
902636,300414,INSTALL,2026-02-11 08:17:51,C
902637,300874,REPAIR,2026-02-11 10:52:08,O
902638,300130,INSTALL,2026-02-11 13:30:26,C
902639,302497,INSTALL,2026-02-11 16:24:12,C
902640,301368,REPAIR,2026-02-11 20:09:29,C
902641,300172,UPGRADE,2026-02-11 20:32:27,C
902642,301005,REPAIR,2026-02-11 23:00:35,C
902643,301679,REPAIR,2026-02-12 01:05:16,C
902644,301629,MOVE,2026-02-12 02:36:13,C
902645,300952,MOVE,2026-02-12 06:27:37,C
902646,301376,INSTALL,2026-02-12 10:37:32,O
902647,302272,MOVE,2026-02-12 11:16:05,C
902648,300213,UPGRADE,2026-02-12 12:44:07,C
902649,301242,MOVE,2026-02-12 14:18:06,C
902650,301092,REPAIR,2026-02-12 15:53:56,C
902651,300993,UPGRADE,2026-02-12 15:56:41,C
902652,300033,MOVE,2026-02-12 18:00:38,C
902653,300096,INSTALL,2026-02-12 19:30:48,C
902654,301423,MOVE,2026-02-12 21:55:47,C
902655,300206,REPAIR,2026-02-12 23:20:40,C
902656,302126,INSTALL,2026-02-13 00:12:14,C
902657,301667,REPAIR,2026-02-13 02:11:14,C
902658,301998,REPAIR,2026-02-13 02:36:03,C
902659,300944,DISCONNECT,2026-02-13 03:38:58,C
902660,300929,MOVE,2026-02-13 04:40:57,C
902661,302461,UPGRADE,2026-02-13 05:32:19,C
902662,301879,DISCONNECT,2026-02-13 08:22:45,O
902663,301186,INSTALL,2026-02-13 08:58:32,C
902664,300358,UPGRADE,2026-02-13 09:00:41,C
902665,301919,UPGRADE,2026-02-13 13:36:40,O
902666,300278,INSTALL,2026-02-13 23:17:12,C
902667,300595,UPGRADE,2026-02-14 00:42:18,C
902668,301769,REPAIR,2026-02-14 01:23:58,C
902669,301212,UPGRADE,2026-02-14 04:03:08,C
902670,301793,INSTALL,2026-02-14 04:57:59,C
902671,301300,MOVE,2026-02-14 06:02:33,C
902672,301914,INSTALL,2026-02-14 08:13:55,C
902673,301468,REPAIR,2026-02-14 15:51:45,C
902674,301185,UPGRADE,2026-02-15 07:30:54,C
902675,302304,REPAIR,2026-02-15 09:02:28,C
902676,301145,REPAIR,2026-02-15 09:02:43,C
902677,300562,REPAIR,2026-02-15 09:12:38,C
902678,300707,UPGRADE,2026-02-15 09:44:54,C
902679,301860,DISCONNECT,2026-02-15 18:37:54,C
902680,302086,UPGRADE,2026-02-15 19:06:42,O
902681,302424,REPAIR,2026-02-15 21:44:41,C
902682,300325,REPAIR,2026-02-16 04:14:07,O
902683,301361,INSTALL,2026-02-16 11:44:55,C
902684,301375,INSTALL,2026-02-16 11:44:57,C
902685,302296,REPAIR,2026-02-16 14:48:24,C
902686,301808,DISCONNECT,2026-02-16 19:13:27,C
902687,301200,DISCONNECT,2026-02-16 19:24:24,C
902688,301477,REPAIR,2026-02-16 21:45:29,C
902689,301321,MOVE,2026-02-16 22:18:15,C
902690,301843,MOVE,2026-02-17 03:22:43,C
902691,300758,UPGRADE,2026-02-17 05:19:00,C
902692,301626,REPAIR,2026-02-17 06:11:59,C
902693,300491,INSTALL,2026-02-17 10:38:53,C
902694,301495,REPAIR,2026-02-17 14:41:49,C
902695,301740,REPAIR,2026-02-17 16:14:47,C
902696,300487,DISCONNECT,2026-02-17 17:02:32,C
902697,300142,REPAIR,2026-02-17 20:05:18,C
902698,301521,INSTALL,2026-02-18 02:10:38,C
902699,301475,REPAIR,2026-02-18 05:44:05,C
902700,300960,UPGRADE,2026-02-18 09:55:38,C
902701,301885,INSTALL,2026-02-18 20:18:04,C
902702,301938,UPGRADE,2026-02-18 22:14:59,O
902703,301641,REPAIR,2026-02-18 23:57:33,C
902704,300232,REPAIR,2026-02-19 01:36:33,C
902705,300233,MOVE,2026-02-19 10:21:46,C
902706,301362,UPGRADE,2026-02-19 11:26:18,X
902707,300444,REPAIR,2026-02-19 12:17:30,C
902708,301547,UPGRADE,2026-02-19 13:03:08,C
902709,301458,MOVE,2026-02-19 13:30:30,C
902710,302204,DISCONNECT,2026-02-19 15:45:13,C
902711,302146,REPAIR,2026-02-19 15:47:40,C
902712,301218,REPAIR,2026-02-19 16:31:25,C
902713,300780,REPAIR,2026-02-19 20:24:06,C
902714,301721,MOVE,2026-02-19 20:31:06,C
902715,302027,REPAIR,2026-02-20 05:41:59,C
902716,302436,MOVE,2026-02-20 07:59:24,C
902717,301990,DISCONNECT,2026-02-20 10:02:16,O
902718,302013,UPGRADE,2026-02-21 17:28:43,C
902719,301957,REPAIR,2026-02-21 18:57:49,C
902720,300779,REPAIR,2026-02-21 22:24:48,C
902721,300544,UPGRADE,2026-02-22 01:39:23,C
902722,300083,UPGRADE,2026-02-22 02:06:21,C
902723,301996,INSTALL,2026-02-22 02:25:18,C
902724,301192,UPGRADE,2026-02-22 04:02:51,C
902725,300891,REPAIR,2026-02-22 04:09:51,C
902726,300453,REPAIR,2026-02-22 05:10:13,C
902727,300387,MOVE,2026-02-22 10:36:29,C
902728,300279,UPGRADE,2026-02-22 13:20:22,X
902729,300515,INSTALL,2026-02-22 23:56:26,C
902730,300847,MOVE,2026-02-23 00:23:33,C
902731,301872,REPAIR,2026-02-23 14:54:04,C
902732,300401,REPAIR,2026-02-23 15:25:49,C
902733,300030,DISCONNECT,2026-02-23 22:04:24,C
902734,301061,REPAIR,2026-02-24 19:16:54,C
902735,302167,DISCONNECT,2026-02-24 23:00:45,C
902736,301215,INSTALL,2026-02-25 00:45:36,X
902737,301533,UPGRADE,2026-02-25 03:42:39,C
902738,300425,UPGRADE,2026-02-25 08:23:26,X
902739,301079,REPAIR,2026-02-25 09:45:34,C
902740,301225,UPGRADE,2026-02-25 11:40:50,C
902741,300379,UPGRADE,2026-02-25 12:47:17,C
902742,300762,INSTALL,2026-02-25 18:59:09,C
902743,301319,REPAIR,2026-02-25 23:58:03,C
902744,300109,REPAIR,2026-02-26 07:09:35,C
902745,301421,REPAIR,2026-02-26 12:10:33,C
902746,302038,UPGRADE,2026-02-26 13:52:13,O
902747,300933,REPAIR,2026-02-26 16:36:20,C
902748,300887,DISCONNECT,2026-02-27 03:18:29,C
902749,301571,REPAIR,2026-02-27 03:56:00,C
902750,300638,UPGRADE,2026-02-27 05:22:45,O
902751,300852,UPGRADE,2026-02-27 07:29:53,X
902752,301806,REPAIR,2026-02-27 08:42:27,C
902753,300895,REPAIR,2026-02-27 11:24:51,X
902754,300557,MOVE,2026-02-28 01:57:12,X
902755,301642,INSTALL,2026-02-28 03:21:12,C
902756,300061,REPAIR,2026-02-28 03:35:22,C
902757,301503,INSTALL,2026-02-28 03:59:30,C
902758,301014,UPGRADE,2026-02-28 04:09:59,C
902759,301816,REPAIR,2026-02-28 04:31:11,C
902760,302037,UPGRADE,2026-02-28 06:06:06,C
902761,300687,INSTALL,2026-02-28 07:16:58,C
902762,300327,UPGRADE,2026-02-28 10:39:09,C
902763,300765,REPAIR,2026-02-28 15:01:09,C
902764,300200,REPAIR,2026-02-28 18:48:11,C
902765,301623,REPAIR,2026-02-28 19:05:57,C
902766,301491,UPGRADE,2026-03-01 02:44:00,O
902767,300830,REPAIR,2026-03-01 02:50:24,O
902768,302119,DISCONNECT,2026-03-01 03:06:06,C
902769,301427,REPAIR,2026-03-01 05:11:12,C
902770,302112,UPGRADE,2026-03-01 09:05:02,C
902771,301706,INSTALL,2026-03-01 16:02:53,C
902772,301725,REPAIR,2026-03-01 16:52:37,C
902773,301547,DISCONNECT,2026-03-01 17:11:18,C
902774,301507,INSTALL,2026-03-01 22:42:01,C
902775,300422,REPAIR,2026-03-02 02:25:50,C
902776,301281,INSTALL,2026-03-03 07:03:10,O
902777,300553,INSTALL,2026-03-03 07:58:39,C
902778,301803,UPGRADE,2026-03-03 11:37:17,C
902779,300569,MOVE,2026-03-03 12:54:02,C
902780,301280,REPAIR,2026-03-03 17:35:46,C
902781,300643,REPAIR,2026-03-03 18:49:28,C
902782,300207,REPAIR,2026-03-03 21:40:40,C
902783,300339,UPGRADE,2026-03-03 23:38:09,C
902784,301221,INSTALL,2026-03-04 02:43:11,O
902785,300999,INSTALL,2026-03-04 13:57:38,C
902786,301151,UPGRADE,2026-03-04 14:53:32,C
902787,300184,INSTALL,2026-03-04 19:55:48,C
902788,301207,INSTALL,2026-03-04 22:20:04,O
902789,300299,REPAIR,2026-03-04 22:42:18,C
902790,302408,UPGRADE,2026-03-05 14:54:09,C
902791,301771,INSTALL,2026-03-05 19:00:32,O
902792,301706,REPAIR,2026-03-06 08:50:19,C
902793,301834,UPGRADE,2026-03-06 11:21:14,C
902794,302432,REPAIR,2026-03-06 11:21:32,C
902795,301083,REPAIR,2026-03-06 11:41:40,C
902796,301538,UPGRADE,2026-03-06 12:44:24,C
902797,301444,REPAIR,2026-03-06 13:21:43,C
902798,301574,REPAIR,2026-03-06 13:50:36,O
902799,301451,INSTALL,2026-03-06 17:02:43,C
902800,301600,MOVE,2026-03-06 17:09:09,C
902801,300700,DISCONNECT,2026-03-06 20:31:58,C
902802,301000,UPGRADE,2026-03-07 05:02:36,O
902803,300369,REPAIR,2026-03-07 17:09:14,C
902804,300680,INSTALL,2026-03-07 17:34:44,X
902805,300172,MOVE,2026-03-07 18:34:05,C
902806,300717,REPAIR,2026-03-08 10:27:07,C
902807,301465,REPAIR,2026-03-08 12:58:56,C
902808,301455,INSTALL,2026-03-08 18:58:13,C
902809,300860,UPGRADE,2026-03-09 00:23:31,C
902810,300074,REPAIR,2026-03-09 03:56:03,C
902811,301874,INSTALL,2026-03-09 14:38:55,C
902812,300789,INSTALL,2026-03-09 23:39:02,C
902813,301435,INSTALL,2026-03-09 23:53:49,C
902814,300130,MOVE,2026-03-10 01:04:42,C
902815,301363,UPGRADE,2026-03-10 03:19:08,C
902816,300149,REPAIR,2026-03-10 04:23:16,C
902817,301968,INSTALL,2026-03-10 07:31:30,C
902818,301317,INSTALL,2026-03-10 11:08:46,C
902819,300484,DISCONNECT,2026-03-10 16:40:43,C
902820,302347,UPGRADE,2026-03-10 17:59:38,C
902821,301770,MOVE,2026-03-10 21:53:37,C
902822,301836,REPAIR,2026-03-11 05:27:58,O
902823,301217,INSTALL,2026-03-11 10:36:13,O
902824,300044,MOVE,2026-03-12 00:21:22,C
902825,301124,MOVE,2026-03-12 01:08:39,C
902826,300268,UPGRADE,2026-03-12 05:28:14,C
902827,300543,MOVE,2026-03-12 06:42:17,C
902828,301581,INSTALL,2026-03-12 11:00:23,X
902829,300249,REPAIR,2026-03-12 18:43:59,C
902830,300384,MOVE,2026-03-12 20:29:45,O
902831,301375,INSTALL,2026-03-13 02:04:29,C
902832,300460,REPAIR,2026-03-13 03:28:33,C
902833,300946,INSTALL,2026-03-13 07:15:15,C
902834,300608,UPGRADE,2026-03-13 09:51:25,C
902835,301939,MOVE,2026-03-13 15:36:07,C
902836,300927,REPAIR,2026-03-13 17:19:49,O
902837,300972,INSTALL,2026-03-13 18:14:33,C
902838,301262,INSTALL,2026-03-14 01:10:21,O
902839,302272,INSTALL,2026-03-14 01:23:04,C
902840,300750,INSTALL,2026-03-14 05:09:57,C
902841,300403,REPAIR,2026-03-14 06:43:24,C
902842,300118,UPGRADE,2026-03-14 08:35:30,C
902843,300844,REPAIR,2026-03-14 08:45:20,C
902844,300781,INSTALL,2026-03-14 10:27:02,C
902845,301060,DISCONNECT,2026-03-15 02:28:48,C
902846,301103,REPAIR,2026-03-15 03:17:07,C
902847,301733,REPAIR,2026-03-15 03:24:24,C
902848,302074,REPAIR,2026-03-15 20:05:30,C
902849,301396,REPAIR,2026-03-15 21:51:33,C
902850,300384,REPAIR,2026-03-16 00:03:44,C
902851,301739,DISCONNECT,2026-03-16 03:55:06,C
902852,300638,MOVE,2026-03-16 07:14:44,C
902853,300889,REPAIR,2026-03-16 11:34:21,C
902854,301963,UPGRADE,2026-03-16 16:25:25,O
902855,300455,DISCONNECT,2026-03-16 22:10:29,C
902856,300135,INSTALL,2026-03-17 06:24:46,O
902857,301500,REPAIR,2026-03-17 09:50:56,C
902858,301240,MOVE,2026-03-17 12:15:18,C
902859,302381,UPGRADE,2026-03-17 18:55:39,C
902860,302185,REPAIR,2026-03-17 19:19:13,C
902861,301298,REPAIR,2026-03-17 19:45:56,C
902862,301680,UPGRADE,2026-03-17 20:07:20,C
902863,301483,INSTALL,2026-03-17 22:34:04,C
902864,300362,INSTALL,2026-03-17 23:12:25,C
902865,302419,INSTALL,2026-03-18 00:10:59,C
902866,300338,REPAIR,2026-03-18 01:56:59,C
902867,301657,REPAIR,2026-03-18 03:22:23,C
902868,302031,MOVE,2026-03-18 05:20:18,C
902869,301240,REPAIR,2026-03-18 05:47:02,C
902870,302141,MOVE,2026-03-18 06:43:10,O
902871,300315,REPAIR,2026-03-18 07:48:58,C
902872,300672,DISCONNECT,2026-03-18 08:15:33,C
902873,300333,REPAIR,2026-03-18 08:32:29,C
902874,300342,REPAIR,2026-03-18 10:00:38,C
902875,300166,INSTALL,2026-03-18 12:28:34,O
902876,302290,UPGRADE,2026-03-18 12:53:47,C
902877,301642,DISCONNECT,2026-03-18 14:32:58,C
902878,302011,REPAIR,2026-03-18 15:29:32,C
902879,301271,REPAIR,2026-03-19 00:45:11,O
902880,300656,REPAIR,2026-03-19 04:48:05,X
902881,300100,UPGRADE,2026-03-19 09:10:13,C
902882,300422,REPAIR,2026-03-19 15:13:37,C
902883,302105,REPAIR,2026-03-19 16:43:49,O
902884,302348,MOVE,2026-03-19 19:24:07,C
902885,302387,UPGRADE,2026-03-19 21:57:53,C
902886,301836,REPAIR,2026-03-20 04:21:42,C
902887,300258,UPGRADE,2026-03-20 04:40:36,C
902888,301365,REPAIR,2026-03-20 10:23:08,C
902889,302219,MOVE,2026-03-20 11:31:50,C
902890,302492,MOVE,2026-03-20 19:19:59,C
902891,300443,INSTALL,2026-03-20 23:23:02,C
902892,300475,UPGRADE,2026-03-20 23:51:35,O
902893,301295,INSTALL,2026-03-21 03:42:59,C
902894,300984,REPAIR,2026-03-21 03:55:19,C
902895,300925,INSTALL,2026-03-21 05:44:23,C
902896,300017,REPAIR,2026-03-21 07:33:24,C
902897,301886,UPGRADE,2026-03-21 07:51:39,O
902898,302207,UPGRADE,2026-03-21 07:59:49,O
902899,301539,UPGRADE,2026-03-21 09:00:55,C
902900,302021,REPAIR,2026-03-21 13:09:53,C
902901,301854,REPAIR,2026-03-21 16:10:07,C
902902,301351,REPAIR,2026-03-21 17:48:34,C
902903,302190,UPGRADE,2026-03-21 21:16:33,C
902904,300574,UPGRADE,2026-03-21 22:21:07,C
902905,301595,INSTALL,2026-03-22 01:56:33,C
902906,300201,UPGRADE,2026-03-22 04:37:37,C
902907,301354,INSTALL,2026-03-22 06:53:39,O
902908,301521,REPAIR,2026-03-22 10:08:05,C
902909,301665,INSTALL,2026-03-22 14:36:19,C
902910,301643,DISCONNECT,2026-03-22 16:30:57,C
902911,300699,REPAIR,2026-03-22 17:58:39,C
902912,301446,REPAIR,2026-03-22 19:40:34,C
902913,300008,UPGRADE,2026-03-23 02:46:05,O
902914,300363,INSTALL,2026-03-23 06:58:24,C
902915,302399,REPAIR,2026-03-23 07:06:57,C
902916,301166,INSTALL,2026-03-23 12:02:42,C
902917,301050,UPGRADE,2026-03-23 16:04:22,O
902918,301929,REPAIR,2026-03-23 20:49:54,C
902919,301388,REPAIR,2026-03-24 01:43:12,C
902920,300745,REPAIR,2026-03-24 02:05:11,C
902921,301749,DISCONNECT,2026-03-24 03:33:59,C
902922,302042,UPGRADE,2026-03-24 03:41:09,C
902923,300027,MOVE,2026-03-25 00:29:56,O
902924,300202,MOVE,2026-03-25 01:24:02,C
902925,302227,DISCONNECT,2026-03-25 01:51:24,C
902926,301010,REPAIR,2026-03-25 16:25:49,C
902927,301802,REPAIR,2026-03-25 21:39:41,C
902928,300708,INSTALL,2026-03-26 03:55:05,C
902929,301063,REPAIR,2026-03-26 06:43:35,C
902930,301501,INSTALL,2026-03-26 07:10:26,X
902931,301405,REPAIR,2026-03-26 12:23:53,C
902932,301972,UPGRADE,2026-03-26 16:13:20,C
902933,301105,REPAIR,2026-03-26 20:23:10,C
902934,301850,REPAIR,2026-03-27 01:41:09,C
902935,300329,UPGRADE,2026-03-27 06:49:59,C
902936,302114,MOVE,2026-03-27 11:04:50,O
902937,301308,INSTALL,2026-03-27 11:31:28,O
902938,300962,REPAIR,2026-03-27 13:19:31,C
902939,302423,MOVE,2026-03-28 03:44:19,O
902940,302495,UPGRADE,2026-03-28 04:44:38,C
902941,300711,REPAIR,2026-03-28 10:51:45,C
902942,302038,REPAIR,2026-03-28 19:01:59,C
902943,301894,MOVE,2026-03-28 19:10:11,C
902944,300288,REPAIR,2026-03-28 20:50:22,C
902945,300087,UPGRADE,2026-03-29 09:14:10,O
902946,300122,UPGRADE,2026-03-29 12:46:00,C
902947,300454,REPAIR,2026-03-29 13:39:02,C
902948,302021,MOVE,2026-03-29 16:08:36,C
902949,301218,REPAIR,2026-03-29 18:18:45,C
902950,300313,REPAIR,2026-03-29 22:42:21,C
902951,301323,INSTALL,2026-03-30 04:16:02,C
902952,302279,INSTALL,2026-03-30 11:36:01,C
902953,300186,REPAIR,2026-03-30 12:34:52,C
902954,300551,INSTALL,2026-03-31 00:55:35,C
902955,302267,DISCONNECT,2026-03-31 09:54:03,C
902956,301270,REPAIR,2026-03-31 11:06:19,C
902957,301766,MOVE,2026-03-31 14:37:51,C
902958,300186,UPGRADE,2026-03-31 15:19:01,C
902959,301966,MOVE,2026-03-31 16:18:51,C
902960,301223,INSTALL,2026-03-31 20:11:50,C
902961,301843,MOVE,2026-03-31 23:12:04,C
902962,301604,INSTALL,2026-03-31 23:51:41,C
902963,302452,INSTALL,2026-04-01 00:28:22,C
902964,302203,REPAIR,2026-04-01 09:52:55,C
902965,300598,INSTALL,2026-04-01 11:52:58,C
902966,300118,REPAIR,2026-04-01 12:57:56,C
902967,300383,INSTALL,2026-04-01 17:26:57,C
902968,301994,REPAIR,2026-04-01 21:38:00,C
902969,300359,REPAIR,2026-04-02 02:31:26,C
902970,300026,INSTALL,2026-04-02 08:30:02,O
902971,300997,MOVE,2026-04-03 01:40:13,C
902972,300985,UPGRADE,2026-04-03 04:19:58,C
902973,302125,MOVE,2026-04-03 08:08:50,C
902974,302312,UPGRADE,2026-04-03 08:40:58,C
902975,302492,UPGRADE,2026-04-03 13:10:16,C
902976,301306,REPAIR,2026-04-03 13:25:13,C
902977,301524,MOVE,2026-04-03 19:23:38,C
902978,300622,REPAIR,2026-04-03 20:57:13,C
902979,301220,REPAIR,2026-04-04 01:11:35,O
902980,300041,REPAIR,2026-04-04 01:38:39,C
902981,300970,REPAIR,2026-04-04 05:04:34,X
902982,300642,MOVE,2026-04-04 06:02:10,O
902983,301601,DISCONNECT,2026-04-04 09:30:29,C
902984,300327,DISCONNECT,2026-04-04 11:58:50,C
902985,300714,DISCONNECT,2026-04-04 17:00:23,C
902986,301829,UPGRADE,2026-04-05 20:06:53,C
902987,300987,REPAIR,2026-04-05 22:56:13,C
902988,301678,INSTALL,2026-04-06 08:50:51,C
902989,300843,REPAIR,2026-04-06 20:26:02,C
902990,302481,INSTALL,2026-04-06 21:27:21,C
902991,301784,UPGRADE,2026-04-07 07:51:32,C
902992,301361,MOVE,2026-04-07 13:47:29,C
902993,300419,REPAIR,2026-04-07 16:29:58,C
902994,301889,REPAIR,2026-04-07 17:25:24,C
902995,301688,UPGRADE,2026-04-07 20:17:00,C
902996,300960,INSTALL,2026-04-08 04:26:01,X
902997,302235,UPGRADE,2026-04-08 17:35:39,C
902998,300519,INSTALL,2026-04-08 20:43:59,C
902999,301593,REPAIR,2026-04-08 22:18:09,C
903000,301468,REPAIR,2026-04-08 23:15:35,C
903001,302332,UPGRADE,2026-04-09 03:13:15,C
903002,300449,INSTALL,2026-04-09 05:15:57,C
903003,302242,REPAIR,2026-04-09 06:23:05,C
903004,300312,REPAIR,2026-04-09 06:35:43,C
903005,300736,REPAIR,2026-04-09 07:53:14,C
903006,301928,INSTALL,2026-04-09 10:11:55,C
903007,300991,DISCONNECT,2026-04-09 10:23:24,C
903008,300889,REPAIR,2026-04-09 10:28:41,X
903009,300646,INSTALL,2026-04-09 12:59:51,C
903010,300532,UPGRADE,2026-04-09 14:09:34,C
903011,300943,MOVE,2026-04-09 23:53:07,C
903012,301098,REPAIR,2026-04-10 01:27:24,C
903013,300213,REPAIR,2026-04-10 06:12:53,O
903014,302242,UPGRADE,2026-04-10 18:12:46,C
903015,300131,MOVE,2026-04-11 08:01:57,C
903016,302069,REPAIR,2026-04-11 17:52:00,C
903017,300052,INSTALL,2026-04-11 19:02:51,C
903018,301661,INSTALL,2026-04-12 01:38:05,C
903019,301581,MOVE,2026-04-12 02:28:08,C
903020,301088,MOVE,2026-04-12 10:39:13,C
903021,301174,INSTALL,2026-04-12 14:33:07,C
903022,301000,REPAIR,2026-04-12 15:12:01,O
903023,302256,REPAIR,2026-04-12 22:59:58,C
903024,301668,REPAIR,2026-04-13 09:39:27,C
903025,301680,REPAIR,2026-04-13 16:44:17,C
903026,300585,REPAIR,2026-04-14 10:52:06,C
903027,300983,REPAIR,2026-04-14 11:56:07,C
903028,300211,INSTALL,2026-04-14 12:00:05,C
903029,302246,UPGRADE,2026-04-14 12:14:26,O
903030,301894,DISCONNECT,2026-04-14 16:47:07,C
903031,301386,DISCONNECT,2026-04-14 18:41:36,C
903032,301407,REPAIR,2026-04-14 22:43:34,C
903033,301168,REPAIR,2026-04-15 03:51:54,C
903034,301485,REPAIR,2026-04-15 10:40:23,C
903035,300828,REPAIR,2026-04-15 15:17:03,C
903036,301108,REPAIR,2026-04-15 17:05:36,C
903037,300755,UPGRADE,2026-04-15 17:32:00,C
903038,300515,REPAIR,2026-04-16 00:42:44,C
903039,300180,REPAIR,2026-04-16 01:50:39,X
903040,301771,UPGRADE,2026-04-16 02:00:49,O
903041,301911,INSTALL,2026-04-16 08:03:43,C
903042,301261,REPAIR,2026-04-16 13:46:04,O
903043,300983,REPAIR,2026-04-16 16:28:37,C
903044,301742,UPGRADE,2026-04-16 17:43:16,O
903045,301338,REPAIR,2026-04-16 19:53:27,C
903046,300871,UPGRADE,2026-04-16 20:30:53,C
903047,302252,UPGRADE,2026-04-17 10:42:38,C
903048,302093,UPGRADE,2026-04-17 23:31:26,C
903049,300827,UPGRADE,2026-04-18 06:00:23,C
903050,301646,REPAIR,2026-04-18 11:56:15,C
903051,301036,INSTALL,2026-04-18 17:12:24,C
903052,301943,INSTALL,2026-04-19 06:54:34,C
903053,301266,UPGRADE,2026-04-19 09:27:49,C
903054,301538,REPAIR,2026-04-19 20:35:47,C
903055,301285,UPGRADE,2026-04-19 21:06:30,O
903056,301178,REPAIR,2026-04-20 03:10:31,C
903057,301595,UPGRADE,2026-04-20 04:44:56,C
903058,300880,UPGRADE,2026-04-20 09:31:25,C
903059,302204,REPAIR,2026-04-20 10:18:03,O
903060,301256,INSTALL,2026-04-20 10:35:41,O
903061,301574,REPAIR,2026-04-20 19:16:04,C
903062,301783,INSTALL,2026-04-20 23:26:35,C
903063,300861,REPAIR,2026-04-21 06:45:08,C
903064,301824,DISCONNECT,2026-04-21 08:45:03,C
903065,301221,REPAIR,2026-04-21 11:12:20,C
903066,300701,INSTALL,2026-04-21 12:04:20,C
903067,301207,REPAIR,2026-04-21 14:10:55,C
903068,300076,REPAIR,2026-04-21 18:57:31,C
903069,301800,MOVE,2026-04-22 09:38:33,C
