plan_history_id,account_id,plan_cd,effective_start,effective_end
3198,302485,BUSINESS1G,2025-05-15,
3199,302486,BUSINESS500,2018-03-02,
3200,302487,BASIC100,2025-09-23,
3201,302488,FIBER500,2020-09-20,
3202,302489,BUSINESS1G,2021-10-25,2022-10-01
3203,302489,BASIC100,2022-10-02,
3204,302490,FIBER500,2019-05-08,
3205,302491,FIBER500,2019-03-13,
3206,302492,BUSINESS500,2020-02-27,
3207,302493,GIG1,2026-01-14,
3208,302494,GIG1,2021-07-25,
3209,302495,FIBER500,2023-12-07,2025-06-08
3210,302495,BUSINESS500,2025-06-09,
3211,302496,BUSINESS1G,2024-06-26,
3212,302497,BUSINESS500,2022-11-17,
3213,302498,BUSINESS1G,2024-11-17,
3214,302499,FIBER500,2018-02-01,
3215,302500,GIG1,2022-04-20,2023-10-06
3216,302500,BASIC100,2023-10-07,
