snapshot_id,snapshot_date,account_id,balance,status_cd
10901,2025-06-30,302408,95.3,90+
10902,2025-06-30,302038,246.96,CURRENT
10903,2025-06-30,301658,61.01,30
10904,2025-06-30,300349,72.22,CURRENT
10905,2025-06-30,301745,281.17,30
10906,2025-06-30,301685,11.73,30
10907,2025-06-30,300726,50.52,CURRENT
10908,2025-06-30,300880,94.39,CURRENT
10909,2025-06-30,300124,88.85,CURRENT
10910,2025-06-30,300926,130.27,CURRENT
10911,2025-06-30,300199,23.17,CURRENT
10912,2025-06-30,302025,37.42,CURRENT
10913,2025-06-30,302430,47.69,CURRENT
10914,2025-06-30,301164,94.87,CURRENT
10915,2025-06-30,301197,242.87,CURRENT
10916,2025-06-30,300463,182.03,CURRENT
10917,2025-06-30,302270,83.29,CURRENT
10918,2025-06-30,301483,149.04,CURRENT
10919,2025-06-30,301986,45.07,CURRENT
10920,2025-06-30,301734,67.27,90+
10921,2025-06-30,302402,66.81,CURRENT
10922,2025-06-30,301547,54.23,CURRENT
10923,2025-06-30,301660,43.43,CURRENT
10924,2025-06-30,301481,45.84,30
10925,2025-06-30,302097,141.54,90+
10926,2025-06-30,300209,121.84,90+
10927,2025-06-30,300290,142.16,CURRENT
10928,2025-06-30,301493,123.89,CURRENT
10929,2025-06-30,301951,120.92,CURRENT
10930,2025-06-30,301001,15.9,60
10931,2025-06-30,301662,212.22,CURRENT
10932,2025-06-30,300067,70.86,CURRENT
10933,2025-06-30,301517,55.95,CURRENT
10934,2025-06-30,302322,143.57,CURRENT
10935,2025-06-30,302257,100.67,CURRENT
10936,2025-06-30,300297,63.55,CURRENT
10937,2025-06-30,301023,197.25,CURRENT
10938,2025-06-30,300474,90.54,CURRENT
10939,2025-06-30,300011,139.2,CURRENT
10940,2025-06-30,301034,64.65,CURRENT
10941,2025-06-30,302156,178.24,CURRENT
10942,2025-06-30,300994,68.91,CURRENT
10943,2025-06-30,302145,10.28,30
10944,2025-06-30,301984,34.26,60
10945,2025-06-30,301871,238.97,CURRENT
10946,2025-06-30,302489,177.36,CURRENT
10947,2025-06-30,300464,132.63,CURRENT
10948,2025-06-30,301998,88.48,CURRENT
10949,2025-06-30,302277,23.01,60
10950,2025-06-30,300271,92.34,CURRENT
10951,2025-06-30,300839,48.53,CURRENT
10952,2025-06-30,300367,205.27,CURRENT
10953,2025-06-30,300216,96.59,CURRENT
10954,2025-06-30,301137,50.92,CURRENT
10955,2025-06-30,300172,60.47,CURRENT
10956,2025-06-30,301738,33.55,30
10957,2025-06-30,301478,49.0,CURRENT
10958,2025-06-30,301031,118.75,CURRENT
10959,2025-06-30,301453,107.83,30
10960,2025-06-30,300471,19.61,30
10961,2025-06-30,301582,91.4,CURRENT
10962,2025-06-30,300664,144.46,CURRENT
10963,2025-06-30,301774,65.77,CURRENT
10964,2025-06-30,301742,72.27,CURRENT
10965,2025-06-30,301477,72.74,CURRENT
10966,2025-06-30,301786,205.13,CURRENT
10967,2025-06-30,301448,23.14,CURRENT
10968,2025-06-30,300201,55.36,CURRENT
10969,2025-06-30,301302,62.49,CURRENT
10970,2025-06-30,300725,60.89,CURRENT
10971,2025-06-30,300902,55.45,CURRENT
10972,2025-06-30,301735,71.3,30
10973,2025-06-30,301532,81.16,CURRENT
10974,2025-06-30,301954,68.54,CURRENT
10975,2025-06-30,301860,167.3,CURRENT
10976,2025-06-30,300952,26.38,CURRENT
10977,2025-06-30,301937,135.06,CURRENT
10978,2025-06-30,300771,13.9,30
10979,2025-06-30,301400,70.54,30
10980,2025-06-30,300312,56.59,CURRENT
10981,2025-06-30,301756,39.1,CURRENT
10982,2025-06-30,300961,105.99,CURRENT
10983,2025-06-30,300128,69.64,CURRENT
10984,2025-06-30,301794,82.14,CURRENT
10985,2025-06-30,302232,90.1,30
10986,2025-06-30,301994,81.11,CURRENT
10987,2025-06-30,301803,28.69,CURRENT
10988,2025-06-30,300938,64.75,CURRENT
10989,2025-06-30,301157,18.47,CURRENT
10990,2025-06-30,301630,65.73,30
10991,2025-06-30,301787,217.61,CURRENT
10992,2025-06-30,301387,109.43,CURRENT
10993,2025-06-30,300931,69.16,CURRENT
10994,2025-06-30,302200,55.89,30
10995,2025-06-30,302112,91.7,60
10996,2025-06-30,302160,47.71,CURRENT
10997,2025-06-30,301802,7.76,30
10998,2025-06-30,300068,40.62,90+
10999,2025-06-30,301240,139.98,CURRENT
11000,2025-06-30,301011,145.65,30
11001,2025-06-30,300265,126.5,60
11002,2025-06-30,301406,40.89,CURRENT
11003,2025-06-30,301715,38.9,CURRENT
11004,2025-06-30,300066,29.51,CURRENT
11005,2025-06-30,300922,181.14,CURRENT
11006,2025-06-30,300550,41.98,CURRENT
11007,2025-06-30,300876,45.96,CURRENT
11008,2025-06-30,300460,210.39,60
11009,2025-06-30,300713,37.77,90+
11010,2025-06-30,300495,52.18,CURRENT
11011,2025-06-30,301763,43.33,CURRENT
11012,2025-06-30,301440,23.17,CURRENT
11013,2025-06-30,302015,17.92,CURRENT
11014,2025-06-30,301568,81.69,CURRENT
11015,2025-06-30,300002,171.99,CURRENT
11016,2025-06-30,301392,94.78,CURRENT
11017,2025-06-30,300306,87.64,30
11018,2025-06-30,301321,66.99,CURRENT
11019,2025-06-30,300017,174.6,CURRENT
11020,2025-06-30,301633,182.1,CURRENT
11021,2025-06-30,301005,67.4,CURRENT
11022,2025-06-30,302058,83.22,CURRENT
11023,2025-06-30,302383,85.79,CURRENT
11024,2025-06-30,300891,203.83,CURRENT
11025,2025-06-30,302282,122.96,CURRENT
11026,2025-06-30,300294,31.91,CURRENT
11027,2025-06-30,301938,55.49,CURRENT
11028,2025-06-30,300356,36.39,CURRENT
11029,2025-06-30,302347,78.73,CURRENT
11030,2025-06-30,301575,90.0,30
11031,2025-06-30,300700,348.65,CURRENT
11032,2025-06-30,301116,74.14,CURRENT
11033,2025-06-30,301096,65.78,CURRENT
11034,2025-06-30,301266,168.58,CURRENT
11035,2025-06-30,301204,205.8,CURRENT
11036,2025-06-30,302453,90.21,CURRENT
11037,2025-06-30,300152,18.5,CURRENT
11038,2025-06-30,301640,33.83,CURRENT
11039,2025-06-30,300684,213.43,CURRENT
11040,2025-06-30,301667,66.51,CURRENT
11041,2025-06-30,300342,144.91,30
11042,2025-06-30,301261,144.93,CURRENT
11043,2025-06-30,301430,8.88,CURRENT
11044,2025-06-30,300866,184.39,CURRENT
11045,2025-06-30,300543,138.98,CURRENT
11046,2025-06-30,301445,136.2,CURRENT
11047,2025-06-30,300301,70.02,30
11048,2025-06-30,300798,29.17,CURRENT
11049,2025-06-30,302479,49.1,CURRENT
11050,2025-06-30,300260,31.92,CURRENT
11051,2025-06-30,301141,7.94,CURRENT
11052,2025-06-30,301507,217.92,30
11053,2025-06-30,300577,53.75,CURRENT
11054,2025-06-30,302150,31.8,CURRENT
11055,2025-06-30,301088,79.6,90+
11056,2025-06-30,301179,111.49,CURRENT
11057,2025-06-30,301884,44.74,CURRENT
11058,2025-06-30,301117,21.2,CURRENT
11059,2025-06-30,302443,64.43,CURRENT
11060,2025-06-30,300696,41.55,CURRENT
11061,2025-06-30,300861,139.69,CURRENT
11062,2025-06-30,300890,139.36,CURRENT
11063,2025-06-30,300295,117.8,30
11064,2025-06-30,301722,111.73,CURRENT
11065,2025-06-30,300658,117.36,CURRENT
11066,2025-06-30,300598,21.91,CURRENT
11067,2025-06-30,300775,28.89,CURRENT
11068,2025-06-30,301818,61.37,CURRENT
11069,2025-06-30,300655,36.66,CURRENT
11070,2025-06-30,301344,139.73,90+
11071,2025-06-30,302245,40.17,60
11072,2025-06-30,300909,85.77,90+
11073,2025-06-30,300292,118.69,CURRENT
11074,2025-06-30,302042,84.46,CURRENT
11075,2025-06-30,300284,159.05,CURRENT
11076,2025-06-30,301945,68.92,CURRENT
11077,2025-06-30,301961,104.66,CURRENT
11078,2025-06-30,300376,71.15,CURRENT
11079,2025-06-30,300580,127.18,CURRENT
11080,2025-06-30,300595,156.62,CURRENT
11081,2025-06-30,300357,30.09,CURRENT
11082,2025-06-30,300975,72.14,60
11083,2025-06-30,300261,78.17,CURRENT
11084,2025-06-30,300470,66.1,CURRENT
11085,2025-06-30,300804,170.97,CURRENT
11086,2025-06-30,300096,77.19,CURRENT
11087,2025-06-30,301584,50.26,CURRENT
11088,2025-06-30,300040,102.46,CURRENT
11089,2025-06-30,300765,58.19,CURRENT
11090,2025-06-30,301128,89.21,90+
11091,2025-06-30,302006,43.46,CURRENT
11092,2025-06-30,300161,128.03,60
11093,2025-06-30,301637,99.7,CURRENT
11094,2025-06-30,301863,84.02,CURRENT
11095,2025-06-30,301923,78.68,CURRENT
11096,2025-06-30,300629,46.51,CURRENT
11097,2025-06-30,301512,74.52,30
11098,2025-06-30,301733,20.48,CURRENT
11099,2025-06-30,302237,110.48,CURRENT
11100,2025-06-30,300338,26.47,60
11101,2025-06-30,301193,80.85,CURRENT
11102,2025-06-30,300212,156.78,CURRENT
11103,2025-06-30,300477,120.63,30
11104,2025-06-30,300354,96.38,CURRENT
11105,2025-06-30,301497,65.52,CURRENT
11106,2025-06-30,300319,48.32,CURRENT
11107,2025-06-30,300829,86.76,CURRENT
11108,2025-06-30,300681,138.24,CURRENT
11109,2025-06-30,300448,141.64,CURRENT
11110,2025-06-30,302146,83.04,CURRENT
11111,2025-06-30,300256,8.9,CURRENT
11112,2025-06-30,301063,64.1,CURRENT
11113,2025-06-30,301427,27.57,30
11114,2025-06-30,301471,93.37,CURRENT
11115,2025-06-30,300278,78.25,CURRENT
11116,2025-06-30,300951,117.94,CURRENT
11117,2025-06-30,300878,75.26,CURRENT
11118,2025-06-30,300981,95.45,CURRENT
11119,2025-06-30,302274,254.97,30
11120,2025-06-30,301365,72.27,60
11121,2025-06-30,302382,168.82,CURRENT
11122,2025-06-30,302483,112.67,CURRENT
11123,2025-06-30,301210,88.1,60
11124,2025-06-30,301868,58.24,CURRENT
11125,2025-06-30,301838,61.15,CURRENT
11126,2025-06-30,300636,10.78,30
11127,2025-06-30,300490,190.53,CURRENT
11128,2025-06-30,302121,186.52,60
11129,2025-06-30,302300,117.12,CURRENT
11130,2025-06-30,301588,52.36,CURRENT
11131,2025-06-30,301147,164.71,CURRENT
11132,2025-06-30,301206,49.94,CURRENT
11133,2025-06-30,300763,53.69,30
11134,2025-06-30,300484,28.75,CURRENT
11135,2025-06-30,301771,13.88,CURRENT
11136,2025-06-30,301515,41.06,CURRENT
11137,2025-06-30,300999,99.71,30
11138,2025-06-30,300644,217.43,CURRENT
11139,2025-06-30,300453,71.05,CURRENT
11140,2025-06-30,302486,197.32,CURRENT
11141,2025-06-30,300458,37.99,CURRENT
11142,2025-06-30,300149,57.66,CURRENT
11143,2025-06-30,300059,225.27,30
11144,2025-06-30,300511,71.31,CURRENT
11145,2025-06-30,302263,17.23,CURRENT
11146,2025-06-30,300873,190.11,CURRENT
11147,2025-06-30,300006,66.46,CURRENT
11148,2025-06-30,302080,199.19,CURRENT
11149,2025-06-30,300157,289.3,CURRENT
11150,2025-06-30,300043,69.33,CURRENT
11151,2025-06-30,300218,72.25,CURRENT
11152,2025-06-30,301804,21.55,CURRENT
11153,2025-06-30,300647,133.49,CURRENT
11154,2025-06-30,300054,89.01,CURRENT
11155,2025-06-30,301491,8.04,CURRENT
11156,2025-06-30,302017,15.21,CURRENT
11157,2025-06-30,302024,148.33,CURRENT
11158,2025-06-30,300691,14.67,CURRENT
11159,2025-06-30,301695,74.63,CURRENT
11160,2025-06-30,300907,93.58,CURRENT
11161,2025-06-30,301764,94.2,CURRENT
11162,2025-06-30,300708,90.72,CURRENT
11163,2025-06-30,300250,179.54,CURRENT
11164,2025-06-30,300340,102.26,CURRENT
11165,2025-06-30,300852,95.97,CURRENT
11166,2025-06-30,302029,188.92,CURRENT
11167,2025-06-30,301790,148.45,30
11168,2025-06-30,301071,41.3,CURRENT
11169,2025-06-30,300268,140.51,CURRENT
11170,2025-06-30,301853,23.63,30
11171,2025-06-30,302045,50.67,CURRENT
11172,2025-06-30,300318,58.56,CURRENT
11173,2025-06-30,300661,66.75,30
11174,2025-06-30,302297,89.58,60
11175,2025-06-30,301468,158.16,CURRENT
11176,2025-06-30,300121,29.12,90+
11177,2025-06-30,301330,55.35,CURRENT
11178,2025-06-30,301904,326.88,CURRENT
11179,2025-06-30,302174,87.14,60
11180,2025-06-30,300689,199.45,CURRENT
11181,2025-06-30,301250,19.05,CURRENT
11182,2025-06-30,302340,32.43,CURRENT
11183,2025-06-30,301624,116.84,CURRENT
11184,2025-06-30,300266,40.16,30
11185,2025-06-30,301552,57.92,CURRENT
11186,2025-06-30,301781,134.88,CURRENT
11187,2025-06-30,301231,123.8,CURRENT
11188,2025-06-30,300585,159.61,CURRENT
11189,2025-06-30,300871,23.26,CURRENT
11190,2025-06-30,300414,27.64,CURRENT
11191,2025-06-30,300153,104.98,30
11192,2025-06-30,301447,71.29,CURRENT
11193,2025-06-30,300942,86.5,90+
11194,2025-06-30,300666,171.62,CURRENT
11195,2025-06-30,301051,45.0,60
11196,2025-06-30,300845,34.2,CURRENT
11197,2025-06-30,301095,26.72,90+
11198,2025-06-30,300162,57.45,30
11199,2025-06-30,301150,109.1,CURRENT
11200,2025-06-30,302068,122.83,CURRENT
11201,2025-06-30,300917,15.45,CURRENT
11202,2025-06-30,300251,73.23,30
11203,2025-06-30,300286,178.81,90+
11204,2025-06-30,300182,97.93,CURRENT
11205,2025-06-30,301121,97.11,30
11206,2025-06-30,300671,98.27,CURRENT
11207,2025-06-30,301114,75.75,CURRENT
11208,2025-06-30,300113,90.08,CURRENT
11209,2025-06-30,302361,100.69,CURRENT
11210,2025-06-30,300126,97.81,30
11211,2025-06-30,301187,132.09,90+
11212,2025-06-30,302449,37.39,CURRENT
11213,2025-06-30,302048,14.16,30
11214,2025-06-30,300669,116.24,CURRENT
11215,2025-06-30,301154,28.95,CURRENT
11216,2025-06-30,302388,38.13,CURRENT
11217,2025-06-30,301462,215.26,CURRENT
11218,2025-06-30,301947,102.16,CURRENT
11219,2025-06-30,301728,91.22,CURRENT
11220,2025-06-30,302215,62.95,CURRENT
11221,2025-06-30,300132,51.47,CURRENT
11222,2025-06-30,301676,91.56,CURRENT
11223,2025-06-30,301964,127.42,30
11224,2025-06-30,302039,120.92,30
11225,2025-06-30,300057,53.71,CURRENT
11226,2025-06-30,301237,87.44,CURRENT
11227,2025-06-30,301010,32.93,30
11228,2025-06-30,300706,6.43,CURRENT
11229,2025-06-30,301837,37.82,CURRENT
11230,2025-06-30,300620,21.91,CURRENT
11231,2025-06-30,300143,129.4,CURRENT
11232,2025-06-30,302424,75.02,60
11233,2025-06-30,300898,220.34,30
11234,2025-06-30,302308,118.52,CURRENT
11235,2025-06-30,300808,50.06,CURRENT
11236,2025-06-30,300102,161.07,CURRENT
11237,2025-06-30,302331,70.73,CURRENT
11238,2025-06-30,301013,114.49,60
11239,2025-06-30,300528,55.82,60
11240,2025-06-30,301857,135.36,CURRENT
11241,2025-06-30,300797,124.48,CURRENT
11242,2025-06-30,300075,64.02,CURRENT
11243,2025-06-30,302183,60.31,CURRENT
11244,2025-06-30,300835,80.69,CURRENT
11245,2025-06-30,301103,152.55,30
11246,2025-06-30,301789,26.34,CURRENT
11247,2025-06-30,300086,71.16,60
11248,2025-06-30,301227,69.8,CURRENT
11249,2025-06-30,302044,10.8,CURRENT
11250,2025-06-30,301619,107.38,CURRENT
11251,2025-06-30,300028,161.55,CURRENT
11252,2025-06-30,300534,78.09,CURRENT
11253,2025-06-30,301726,79.63,30
11254,2025-06-30,300352,72.05,CURRENT
11255,2025-06-30,300434,20.78,CURRENT
11256,2025-06-30,302119,139.37,CURRENT
11257,2025-06-30,300331,99.94,CURRENT
11258,2025-06-30,300510,61.99,CURRENT
11259,2025-06-30,300088,62.39,60
11260,2025-06-30,300131,115.54,CURRENT
11261,2025-06-30,301505,16.55,CURRENT
11262,2025-06-30,300263,135.36,CURRENT
11263,2025-06-30,302041,30.26,CURRENT
11264,2025-06-30,301050,49.22,CURRENT
11265,2025-06-30,301214,21.74,CURRENT
11266,2025-06-30,301644,49.7,CURRENT
11267,2025-06-30,300576,89.07,CURRENT
11268,2025-06-30,300788,43.38,CURRENT
11269,2025-06-30,300366,24.94,CURRENT
11270,2025-06-30,300421,110.2,CURRENT
11271,2025-06-30,300207,71.62,30
11272,2025-06-30,300202,81.85,CURRENT
11273,2025-06-30,301142,58.18,CURRENT
11274,2025-06-30,300559,281.31,CURRENT
11275,2025-06-30,301033,66.58,CURRENT
11276,2025-06-30,300531,54.58,30
11277,2025-06-30,301420,35.85,CURRENT
11278,2025-06-30,300462,225.44,30
11279,2025-06-30,301842,147.57,CURRENT
11280,2025-06-30,300385,53.27,CURRENT
11281,2025-06-30,300637,82.39,60
11282,2025-06-30,302083,131.49,30
11283,2025-06-30,301653,103.97,CURRENT
11284,2025-06-30,301604,185.47,CURRENT
11285,2025-06-30,300784,41.1,CURRENT
11286,2025-06-30,301143,87.74,CURRENT
11287,2025-06-30,301396,61.66,CURRENT
11288,2025-06-30,301354,20.8,60
11289,2025-06-30,301219,40.07,CURRENT
11290,2025-06-30,301276,103.52,CURRENT
11291,2025-06-30,300440,45.32,CURRENT
11292,2025-06-30,300927,54.23,CURRENT
11293,2025-06-30,300346,67.02,CURRENT
11294,2025-06-30,300622,87.72,CURRENT
11295,2025-06-30,301070,127.42,CURRENT
11296,2025-06-30,300298,35.99,CURRENT
11297,2025-06-30,301357,60.76,CURRENT
11298,2025-06-30,301036,66.31,CURRENT
11299,2025-06-30,300848,71.5,CURRENT
11300,2025-06-30,300995,104.97,CURRENT
11301,2025-06-30,301022,82.77,CURRENT
11302,2025-06-30,301765,110.21,CURRENT
11303,2025-06-30,302216,28.89,CURRENT
11304,2025-06-30,300965,33.5,30
11305,2025-06-30,302170,152.47,CURRENT
11306,2025-06-30,301408,63.7,CURRENT
11307,2025-06-30,300505,64.86,CURRENT
11308,2025-06-30,302416,127.42,30
11309,2025-06-30,301285,102.5,CURRENT
11310,2025-06-30,300077,45.6,CURRENT
11311,2025-06-30,300610,211.81,30
11312,2025-06-30,301159,55.36,60
11313,2025-06-30,302239,47.44,30
11314,2025-06-30,301641,122.89,30
11315,2025-06-30,300760,18.33,CURRENT
11316,2025-06-30,300456,71.25,CURRENT
11317,2025-06-30,301118,117.46,CURRENT
11318,2025-06-30,301209,51.19,CURRENT
11319,2025-06-30,302335,52.98,30
11320,2025-06-30,301558,71.63,CURRENT
11321,2025-06-30,300197,224.5,CURRENT
11322,2025-06-30,300330,211.91,30
11323,2025-06-30,302450,165.55,30
11324,2025-06-30,300451,100.86,CURRENT
11325,2025-06-30,300635,347.64,CURRENT
11326,2025-06-30,300466,67.35,CURRENT
11327,2025-06-30,301504,24.39,CURRENT
11328,2025-06-30,301326,53.26,CURRENT
11329,2025-06-30,301259,140.79,CURRENT
11330,2025-06-30,300822,20.28,CURRENT
11331,2025-06-30,301175,93.04,CURRENT
11332,2025-06-30,301556,46.86,90+
11333,2025-06-30,300136,108.57,CURRENT
11334,2025-06-30,302157,43.41,CURRENT
11335,2025-06-30,301778,71.0,CURRENT
11336,2025-06-30,302253,57.54,CURRENT
11337,2025-06-30,302175,130.32,CURRENT
11338,2025-06-30,300441,99.43,CURRENT
11339,2025-06-30,300751,84.67,CURRENT
11340,2025-06-30,300801,47.8,60
11341,2025-06-30,301371,137.5,CURRENT
11342,2025-06-30,300627,128.0,CURRENT
11343,2025-06-30,300236,73.85,CURRENT
11344,2025-06-30,301282,145.61,CURRENT
11345,2025-06-30,300519,32.77,CURRENT
11346,2025-06-30,300605,24.41,CURRENT
11347,2025-06-30,300868,53.24,CURRENT
11348,2025-06-30,301709,125.72,CURRENT
11349,2025-06-30,301585,99.67,CURRENT
11350,2025-06-30,300397,107.23,30
11351,2025-06-30,300903,57.59,CURRENT
11352,2025-06-30,302228,46.06,CURRENT
11353,2025-06-30,300812,62.83,CURRENT
11354,2025-06-30,301351,37.83,CURRENT
11355,2025-06-30,301012,58.31,CURRENT
11356,2025-06-30,302218,90.63,CURRENT
11357,2025-06-30,300546,44.69,CURRENT
11358,2025-06-30,300524,57.79,CURRENT
11359,2025-06-30,302309,45.34,CURRENT
11360,2025-06-30,302372,107.47,CURRENT
11361,2025-06-30,300841,10.57,CURRENT
11362,2025-06-30,301317,7.1,CURRENT
11363,2025-06-30,301216,80.39,CURRENT
11364,2025-06-30,302455,51.54,CURRENT
11365,2025-06-30,300665,202.97,CURRENT
11366,2025-06-30,302229,36.48,CURRENT
11367,2025-06-30,300031,50.56,CURRENT
11368,2025-06-30,301126,74.42,60
11369,2025-06-30,301807,55.56,30
11370,2025-06-30,301909,110.12,CURRENT
11371,2025-06-30,300100,169.53,CURRENT
11372,2025-06-30,300915,41.38,60
11373,2025-06-30,300033,166.85,CURRENT
11374,2025-06-30,302128,113.19,30
11375,2025-06-30,301288,43.99,CURRENT
11376,2025-06-30,300745,167.11,CURRENT
11377,2025-06-30,301242,108.7,30
11378,2025-06-30,302199,19.43,CURRENT
11379,2025-06-30,300673,169.29,CURRENT
11380,2025-06-30,300826,58.74,CURRENT
11381,2025-06-30,301280,97.01,CURRENT
11382,2025-06-30,300634,32.11,CURRENT
11383,2025-06-30,300619,55.96,CURRENT
11384,2025-06-30,300370,70.2,CURRENT
11385,2025-06-30,300034,194.54,CURRENT
11386,2025-06-30,301978,65.55,90+
11387,2025-06-30,301879,111.92,90+
11388,2025-06-30,301361,73.93,CURRENT
11389,2025-06-30,300564,150.81,CURRENT
11390,2025-06-30,300778,87.07,CURRENT
11391,2025-06-30,301593,55.27,CURRENT
11392,2025-06-30,302299,29.19,CURRENT
11393,2025-06-30,302334,156.44,60
11394,2025-06-30,301464,91.94,CURRENT
11395,2025-06-30,301085,92.17,60
11396,2025-06-30,301194,211.26,CURRENT
11397,2025-06-30,300520,115.03,CURRENT
11398,2025-06-30,302125,258.99,CURRENT
11399,2025-06-30,300959,55.26,60
11400,2025-06-30,302294,141.36,CURRENT
11401,2025-06-30,300373,92.36,60
11402,2025-06-30,300723,93.42,CURRENT
11403,2025-06-30,300526,64.83,60
11404,2025-06-30,301388,173.69,60
11405,2025-06-30,302500,60.89,60
11406,2025-06-30,300514,144.05,CURRENT
11407,2025-06-30,301677,293.5,CURRENT
11408,2025-06-30,301008,71.48,30
11409,2025-06-30,300473,16.18,CURRENT
11410,2025-06-30,302086,159.64,CURRENT
11411,2025-06-30,301977,28.15,CURRENT
11412,2025-06-30,301975,169.02,CURRENT
11413,2025-06-30,302325,83.57,CURRENT
11414,2025-06-30,301235,152.01,CURRENT
11415,2025-06-30,302220,67.79,CURRENT
11416,2025-06-30,301343,156.02,CURRENT
11417,2025-06-30,301301,56.34,CURRENT
11418,2025-06-30,301223,27.58,CURRENT
11419,2025-06-30,301381,195.89,CURRENT
11420,2025-06-30,300821,68.11,30
11421,2025-06-30,302105,42.77,CURRENT
11422,2025-06-30,301731,36.6,60
11423,2025-06-30,300698,182.19,CURRENT
11424,2025-06-30,300187,44.12,CURRENT
11425,2025-06-30,302349,73.29,CURRENT
11426,2025-06-30,300888,109.85,CURRENT
11427,2025-06-30,302381,122.04,CURRENT
11428,2025-06-30,300418,58.79,CURRENT
11429,2025-06-30,301817,33.57,90+
11430,2025-06-30,300410,277.87,CURRENT
11431,2025-06-30,302195,66.12,30
11432,2025-06-30,300181,49.25,CURRENT
11433,2025-06-30,300641,91.37,CURRENT
11434,2025-06-30,300571,229.23,CURRENT
11435,2025-06-30,302018,141.23,CURRENT
11436,2025-06-30,301631,72.32,30
11437,2025-06-30,302247,23.96,CURRENT
11438,2025-06-30,302088,39.11,30
11439,2025-06-30,300279,130.37,CURRENT
11440,2025-06-30,300730,33.05,30
11441,2025-06-30,302444,40.32,CURRENT
11442,2025-06-30,302209,176.02,CURRENT
11443,2025-06-30,301170,59.67,60
11444,2025-06-30,300273,123.88,30
11445,2025-06-30,302139,215.69,CURRENT
11446,2025-06-30,300818,87.69,60
11447,2025-06-30,300323,133.43,30
11448,2025-06-30,300371,83.71,CURRENT
11449,2025-06-30,300127,159.94,CURRENT
11450,2025-06-30,302365,141.03,CURRENT
11451,2025-06-30,302484,131.4,CURRENT
11452,2025-06-30,301446,147.96,CURRENT
11453,2025-06-30,300276,26.97,CURRENT
11454,2025-06-30,301760,32.92,CURRENT
11455,2025-06-30,301864,75.83,CURRENT
11456,2025-06-30,302098,99.59,CURRENT
11457,2025-06-30,302346,77.34,CURRENT
11458,2025-06-30,300225,17.29,CURRENT
11459,2025-06-30,302468,58.76,CURRENT
11460,2025-06-30,302126,113.69,CURRENT
11461,2025-06-30,301895,61.94,CURRENT
11462,2025-06-30,301257,101.79,CURRENT
11463,2025-06-30,300486,80.39,CURRENT
11464,2025-06-30,302103,10.56,CURRENT
11465,2025-06-30,301370,132.82,CURRENT
11466,2025-06-30,301617,105.35,30
11467,2025-06-30,301713,68.33,90+
11468,2025-06-30,302251,57.24,CURRENT
11469,2025-06-30,301503,42.04,CURRENT
11470,2025-06-30,301949,65.02,CURRENT
11471,2025-06-30,302256,66.23,CURRENT
11472,2025-06-30,301291,32.68,CURRENT
11473,2025-06-30,301535,80.0,30
11474,2025-06-30,300900,69.74,CURRENT
11475,2025-06-30,300536,73.01,60
11476,2025-06-30,301230,116.26,CURRENT
11477,2025-06-30,301298,230.77,CURRENT
11478,2025-06-30,302169,56.82,CURRENT
11479,2025-06-30,302078,105.88,60
11480,2025-06-30,300224,376.03,CURRENT
11481,2025-06-30,300241,40.37,CURRENT
11482,2025-06-30,301586,245.2,30
