work_order_id,service_location_id,service_type_id,created_timestamp,status,priority,reported_channel
401252,301032,4,2025-06-25 07:19:41,COMPLETED,Routine,Phone
401253,301737,3,2025-06-25 09:01:06,COMPLETED,Routine,Phone
401254,300665,11,2025-06-25 10:18:24,COMPLETED,Routine,Technician
401255,300050,3,2025-06-25 14:09:07,COMPLETED,Routine,Phone
401256,300119,12,2025-06-25 15:18:02,COMPLETED,Routine,Mobile
401257,301527,11,2025-06-25 15:49:22,COMPLETED,Routine,Web
401258,301199,11,2025-06-25 16:15:53,CANCELLED,Routine,Web
401259,301517,8,2025-06-25 22:22:55,COMPLETED,Priority,Web
401260,300224,11,2025-06-25 22:52:56,COMPLETED,Routine,Mobile
401261,300552,11,2025-06-26 03:08:28,COMPLETED,Routine,Phone
401262,300797,2,2025-06-26 06:19:50,COMPLETED,Routine,Mobile
401263,301452,1,2025-06-26 08:47:42,COMPLETED,Routine,Phone
401264,300500,4,2025-06-26 16:55:17,COMPLETED,Emergency,Web
401265,300618,3,2025-06-26 20:50:11,COMPLETED,Priority,Phone
401266,301273,10,2025-06-27 00:39:15,COMPLETED,Emergency,Web
401267,301092,6,2025-06-27 05:56:08,COMPLETED,Routine,Phone
401268,301014,8,2025-06-27 07:28:22,COMPLETED,Priority,Phone
401269,301515,12,2025-06-27 08:22:38,COMPLETED,Routine,Web
401270,301102,7,2025-06-27 08:57:43,OPEN,Routine,Web
401271,301493,9,2025-06-27 09:39:53,COMPLETED,Priority,Mobile
401272,300759,10,2025-06-27 12:17:18,COMPLETED,Routine,Phone
401273,301678,10,2025-06-27 13:20:42,COMPLETED,Priority,Mobile
401274,300053,1,2025-06-27 17:52:06,COMPLETED,Routine,Web
401275,301232,6,2025-06-27 20:53:36,CANCELLED,Routine,Phone
401276,301306,11,2025-06-27 22:57:08,OPEN,Routine,Phone
401277,300421,5,2025-06-28 05:41:29,COMPLETED,Routine,Technician
401278,301697,6,2025-06-28 09:31:20,COMPLETED,Routine,Technician
401279,301688,6,2025-06-28 21:56:33,OPEN,Routine,Web
401280,300705,5,2025-06-29 06:27:15,CANCELLED,Routine,Phone
401281,300138,7,2025-06-29 08:08:41,OPEN,Priority,Web
401282,301340,1,2025-06-29 13:18:50,COMPLETED,Routine,Phone
401283,301525,3,2025-06-29 16:24:23,COMPLETED,Routine,Phone
401284,300149,11,2025-06-29 20:53:24,CANCELLED,Routine,Mobile
401285,300337,11,2025-06-30 07:58:02,COMPLETED,Routine,Mobile
401286,300257,4,2025-06-30 08:37:43,COMPLETED,Priority,Phone
401287,301343,10,2025-06-30 15:32:08,OPEN,Routine,Technician
401288,300423,7,2025-06-30 16:11:58,OPEN,Routine,Mobile
401289,301253,11,2025-06-30 16:14:43,COMPLETED,Routine,Web
401290,300889,9,2025-07-01 03:23:57,COMPLETED,Priority,Phone
401291,300443,2,2025-07-01 08:22:00,COMPLETED,Routine,Phone
401292,301463,4,2025-07-02 00:35:27,COMPLETED,Routine,Phone
401293,301290,5,2025-07-02 00:44:48,COMPLETED,Priority,Phone
401294,301639,3,2025-07-02 02:15:02,COMPLETED,Routine,Phone
401295,300924,1,2025-07-02 08:18:06,CANCELLED,Emergency,Phone
401296,300872,10,2025-07-02 08:33:00,COMPLETED,Routine,Mobile
401297,301087,11,2025-07-02 10:00:25,COMPLETED,Routine,Phone
401298,301508,8,2025-07-02 11:26:25,COMPLETED,Routine,Phone
401299,301466,4,2025-07-02 15:26:33,COMPLETED,Routine,Technician
401300,300785,10,2025-07-02 15:54:59,COMPLETED,Emergency,Web
401301,300529,4,2025-07-02 20:04:58,COMPLETED,Routine,Web
401302,300840,5,2025-07-03 00:29:00,COMPLETED,Routine,Phone
401303,300841,4,2025-07-03 07:43:03,COMPLETED,Routine,Phone
401304,301701,6,2025-07-03 10:53:38,COMPLETED,Routine,Phone
401305,301799,1,2025-07-03 14:37:27,COMPLETED,Routine,Web
401306,300848,8,2025-07-03 15:26:09,COMPLETED,Priority,Web
401307,300755,7,2025-07-03 17:52:13,COMPLETED,Routine,Technician
401308,301630,6,2025-07-03 18:04:44,COMPLETED,Routine,Web
401309,300814,1,2025-07-03 21:11:31,COMPLETED,Routine,Web
401310,301768,5,2025-07-04 00:35:37,COMPLETED,Priority,Mobile
401311,300674,1,2025-07-04 08:16:03,COMPLETED,Routine,Technician
401312,301281,6,2025-07-04 13:37:54,COMPLETED,Routine,Phone
401313,300919,8,2025-07-04 15:44:54,OPEN,Routine,Web
401314,300340,12,2025-07-04 20:40:04,COMPLETED,Emergency,Phone
401315,301358,11,2025-07-04 20:47:49,COMPLETED,Routine,Web
401316,301329,10,2025-07-04 21:00:36,COMPLETED,Routine,Phone
401317,301282,9,2025-07-05 06:06:34,COMPLETED,Priority,Web
401318,301672,1,2025-07-05 06:24:31,COMPLETED,Routine,Phone
401319,300555,1,2025-07-05 06:35:31,COMPLETED,Routine,Technician
401320,300338,7,2025-07-05 08:06:56,COMPLETED,Routine,Web
401321,301590,3,2025-07-05 08:16:58,CANCELLED,Routine,Web
401322,301613,1,2025-07-05 08:44:49,COMPLETED,Routine,Web
401323,300174,2,2025-07-05 11:47:51,COMPLETED,Routine,Phone
401324,301044,4,2025-07-05 12:05:13,COMPLETED,Priority,Web
401325,301063,9,2025-07-05 16:32:17,COMPLETED,Routine,Phone
401326,301786,11,2025-07-05 16:55:14,COMPLETED,Routine,Phone
401327,300394,2,2025-07-05 19:22:41,COMPLETED,Priority,Technician
401328,301393,11,2025-07-05 20:23:49,COMPLETED,Routine,Mobile
401329,300094,6,2025-07-05 22:57:53,COMPLETED,Routine,Phone
401330,301554,1,2025-07-06 00:58:30,COMPLETED,Routine,Phone
401331,301157,8,2025-07-06 01:54:50,CANCELLED,Emergency,Technician
401332,300814,12,2025-07-06 02:55:50,COMPLETED,Routine,Web
401333,300009,9,2025-07-06 07:25:09,COMPLETED,Priority,Web
401334,301163,1,2025-07-06 08:18:08,COMPLETED,Routine,Mobile
401335,301203,8,2025-07-06 08:39:07,COMPLETED,Routine,Phone
401336,300469,2,2025-07-06 16:05:22,OPEN,Priority,Phone
401337,300696,9,2025-07-06 16:25:18,COMPLETED,Routine,Technician
401338,301796,4,2025-07-06 20:25:30,COMPLETED,Routine,Web
401339,300499,10,2025-07-07 00:45:29,COMPLETED,Priority,Web
401340,300383,2,2025-07-07 04:31:07,COMPLETED,Priority,Technician
401341,300066,11,2025-07-07 06:02:36,COMPLETED,Emergency,Web
401342,300997,9,2025-07-07 06:03:11,CANCELLED,Emergency,Mobile
401343,300907,9,2025-07-07 06:37:42,COMPLETED,Priority,Mobile
401344,300287,8,2025-07-08 00:19:40,COMPLETED,Routine,Technician
401345,301169,4,2025-07-08 00:25:08,OPEN,Priority,Technician
401346,301451,10,2025-07-08 01:01:01,COMPLETED,Routine,Mobile
401347,301214,4,2025-07-08 03:44:10,COMPLETED,Routine,Phone
401348,301360,8,2025-07-08 08:25:59,COMPLETED,Routine,Phone
401349,301411,7,2025-07-08 11:46:37,COMPLETED,Routine,Phone
401350,301219,9,2025-07-08 14:04:05,COMPLETED,Routine,Phone
401351,300671,4,2025-07-08 22:06:46,COMPLETED,Routine,Phone
401352,300824,11,2025-07-08 22:15:40,COMPLETED,Routine,Web
401353,300783,2,2025-07-09 05:19:15,COMPLETED,Routine,Mobile
401354,300491,2,2025-07-09 06:13:19,COMPLETED,Priority,Technician
401355,300084,2,2025-07-09 07:24:20,COMPLETED,Priority,Mobile
401356,300476,1,2025-07-09 11:45:16,OPEN,Priority,Web
401357,300964,4,2025-07-09 17:05:47,OPEN,Routine,Phone
401358,300945,11,2025-07-10 01:47:36,COMPLETED,Routine,Phone
401359,300394,10,2025-07-10 06:35:08,COMPLETED,Routine,Web
401360,301791,6,2025-07-10 10:34:16,COMPLETED,Routine,Mobile
401361,301366,7,2025-07-10 14:27:09,COMPLETED,Routine,Technician
401362,301522,12,2025-07-10 16:51:10,COMPLETED,Priority,Phone
401363,300240,2,2025-07-10 17:56:29,OPEN,Routine,Mobile
401364,301254,4,2025-07-10 18:15:22,COMPLETED,Priority,Mobile
401365,300862,4,2025-07-10 19:26:22,COMPLETED,Routine,Technician
401366,301456,5,2025-07-10 21:49:51,COMPLETED,Routine,Phone
401367,300086,7,2025-07-10 23:37:39,COMPLETED,Routine,Phone
401368,301124,2,2025-07-11 00:19:40,COMPLETED,Routine,Web
401369,300241,12,2025-07-11 01:27:07,COMPLETED,Priority,Phone
401370,301695,12,2025-07-11 03:53:46,COMPLETED,Routine,Phone
401371,301313,12,2025-07-11 05:50:11,OPEN,Priority,Phone
401372,300459,11,2025-07-11 06:46:01,COMPLETED,Routine,Web
401373,301590,2,2025-07-11 10:57:22,COMPLETED,Routine,Mobile
401374,301420,10,2025-07-11 11:47:57,COMPLETED,Routine,Phone
401375,300733,5,2025-07-11 12:26:35,COMPLETED,Routine,Phone
401376,300560,2,2025-07-11 15:01:08,COMPLETED,Priority,Web
401377,300277,10,2025-07-11 20:08:55,OPEN,Priority,Phone
401378,300413,7,2025-07-11 20:12:37,COMPLETED,Routine,Web
401379,300259,5,2025-07-11 23:54:42,COMPLETED,Priority,Phone
401380,301653,6,2025-07-12 02:00:36,COMPLETED,Priority,Phone
401381,300791,12,2025-07-12 03:04:47,COMPLETED,Routine,Phone
401382,301068,5,2025-07-12 05:11:25,COMPLETED,Priority,Technician
401383,301573,3,2025-07-12 07:34:51,COMPLETED,Routine,Phone
401384,300781,3,2025-07-12 09:55:22,COMPLETED,Routine,Mobile
401385,300163,7,2025-07-13 07:55:54,COMPLETED,Routine,Mobile
401386,301178,4,2025-07-13 10:23:08,COMPLETED,Routine,Phone
401387,300948,6,2025-07-13 14:03:33,COMPLETED,Emergency,Phone
401388,301072,8,2025-07-13 21:56:06,COMPLETED,Priority,Mobile
401389,301610,12,2025-07-14 00:51:06,COMPLETED,Routine,Phone
401390,300471,10,2025-07-14 01:13:59,COMPLETED,Routine,Technician
401391,300526,7,2025-07-14 20:39:46,COMPLETED,Routine,Web
401392,300507,8,2025-07-14 20:56:43,COMPLETED,Routine,Web
401393,300221,2,2025-07-14 22:43:42,COMPLETED,Routine,Mobile
401394,300383,10,2025-07-15 01:22:33,COMPLETED,Routine,Web
401395,301426,4,2025-07-15 02:27:32,COMPLETED,Routine,Web
401396,300027,9,2025-07-15 08:00:23,OPEN,Routine,Phone
401397,301232,6,2025-07-15 09:39:54,OPEN,Routine,Phone
401398,300532,3,2025-07-15 10:11:14,CANCELLED,Routine,Technician
401399,301541,6,2025-07-15 17:32:46,OPEN,Routine,Phone
401400,300851,1,2025-07-15 21:13:00,COMPLETED,Routine,Web
401401,301190,10,2025-07-16 01:37:27,COMPLETED,Routine,Phone
401402,300297,5,2025-07-16 04:20:13,COMPLETED,Routine,Web
401403,300410,9,2025-07-16 12:09:11,COMPLETED,Routine,Web
401404,301433,10,2025-07-16 18:21:59,COMPLETED,Priority,Phone
401405,301179,8,2025-07-16 20:28:45,OPEN,Priority,Phone
401406,301291,9,2025-07-16 21:35:46,COMPLETED,Priority,Phone
401407,301121,10,2025-07-17 04:42:53,OPEN,Routine,Phone
401408,300032,1,2025-07-17 06:58:24,COMPLETED,Routine,Phone
401409,301156,3,2025-07-17 14:58:24,COMPLETED,Emergency,Web
401410,301465,2,2025-07-17 22:04:39,OPEN,Routine,Web
401411,301074,10,2025-07-18 00:08:58,COMPLETED,Routine,Phone
401412,301581,11,2025-07-18 01:29:24,COMPLETED,Routine,Mobile
401413,301196,3,2025-07-18 05:14:16,COMPLETED,Routine,Web
401414,300479,2,2025-07-18 11:39:09,COMPLETED,Routine,Phone
401415,300817,9,2025-07-18 17:29:18,COMPLETED,Priority,Phone
401416,300919,10,2025-07-18 18:35:36,COMPLETED,Routine,Phone
401417,300502,6,2025-07-18 19:40:58,COMPLETED,Routine,Mobile
401418,300725,7,2025-07-19 00:25:15,COMPLETED,Routine,Web
401419,301050,5,2025-07-19 14:35:42,COMPLETED,Routine,Phone
401420,301225,6,2025-07-19 15:31:39,COMPLETED,Routine,Mobile
401421,300808,12,2025-07-19 15:33:36,COMPLETED,Routine,Phone
401422,301123,6,2025-07-19 15:35:24,COMPLETED,Routine,Web
401423,301723,2,2025-07-19 23:17:10,COMPLETED,Routine,Mobile
401424,301258,7,2025-07-20 09:12:06,CANCELLED,Routine,Mobile
401425,301336,10,2025-07-20 09:53:41,COMPLETED,Routine,Phone
401426,300709,7,2025-07-20 12:08:52,COMPLETED,Routine,Mobile
401427,300825,4,2025-07-20 17:26:09,OPEN,Routine,Web
401428,300260,10,2025-07-20 18:48:33,COMPLETED,Routine,Phone
401429,300187,10,2025-07-21 08:24:23,OPEN,Priority,Phone
401430,301181,5,2025-07-21 12:04:28,CANCELLED,Routine,Mobile
401431,300288,12,2025-07-21 16:28:18,COMPLETED,Routine,Web
401432,301113,3,2025-07-21 18:02:13,COMPLETED,Priority,Web
401433,301152,8,2025-07-21 20:57:45,COMPLETED,Routine,Technician
401434,301118,9,2025-07-22 01:45:10,COMPLETED,Routine,Mobile
401435,301154,5,2025-07-22 02:23:38,COMPLETED,Routine,Phone
401436,300903,9,2025-07-22 02:51:48,COMPLETED,Routine,Technician
401437,301169,1,2025-07-22 07:08:01,CANCELLED,Routine,Web
401438,301336,6,2025-07-22 14:35:09,OPEN,Routine,Technician
401439,301380,2,2025-07-22 15:16:32,COMPLETED,Routine,Mobile
401440,300674,4,2025-07-22 23:57:34,COMPLETED,Emergency,Phone
401441,300655,11,2025-07-23 02:14:35,COMPLETED,Priority,Phone
401442,300696,7,2025-07-23 02:34:46,COMPLETED,Priority,Web
401443,300383,2,2025-07-23 06:04:02,COMPLETED,Routine,Web
401444,301180,8,2025-07-23 06:46:01,OPEN,Routine,Phone
401445,300261,5,2025-07-23 08:01:21,CANCELLED,Routine,Mobile
401446,300480,12,2025-07-23 11:49:47,COMPLETED,Routine,Web
401447,301033,10,2025-07-23 13:33:15,COMPLETED,Routine,Technician
401448,300361,8,2025-07-23 15:08:17,COMPLETED,Routine,Web
401449,301606,4,2025-07-23 15:33:21,COMPLETED,Priority,Web
401450,300698,3,2025-07-23 18:19:24,COMPLETED,Priority,Mobile
401451,300372,12,2025-07-23 20:52:00,COMPLETED,Routine,Phone
401452,301517,1,2025-07-23 22:28:30,COMPLETED,Routine,Phone
401453,300187,7,2025-07-23 22:45:55,OPEN,Routine,Phone
401454,300966,10,2025-07-24 03:10:33,COMPLETED,Routine,Phone
401455,300248,12,2025-07-24 04:11:04,COMPLETED,Routine,Phone
401456,300819,10,2025-07-24 04:18:24,COMPLETED,Routine,Mobile
401457,301400,1,2025-07-24 05:09:38,COMPLETED,Priority,Phone
401458,301227,6,2025-07-24 05:15:28,OPEN,Routine,Phone
401459,300991,8,2025-07-24 06:49:32,COMPLETED,Routine,Phone
401460,300281,6,2025-07-24 15:36:41,COMPLETED,Emergency,Technician
401461,300141,10,2025-07-24 17:02:23,OPEN,Routine,Phone
401462,300824,4,2025-07-24 23:05:03,COMPLETED,Routine,Mobile
401463,300877,8,2025-07-25 01:43:12,COMPLETED,Routine,Web
401464,301307,1,2025-07-25 03:21:24,COMPLETED,Routine,Phone
401465,301026,10,2025-07-25 03:42:21,COMPLETED,Routine,Phone
401466,301278,6,2025-07-25 04:37:43,COMPLETED,Routine,Phone
401467,301664,3,2025-07-25 05:41:40,COMPLETED,Routine,Phone
401468,300678,5,2025-07-25 11:25:15,CANCELLED,Routine,Phone
401469,301623,10,2025-07-25 14:55:19,COMPLETED,Routine,Mobile
401470,301673,2,2025-07-25 16:38:08,COMPLETED,Routine,Technician
401471,301499,2,2025-07-25 20:43:29,CANCELLED,Priority,Phone
401472,300960,7,2025-07-25 22:06:32,COMPLETED,Priority,Mobile
401473,301687,5,2025-07-25 23:58:43,COMPLETED,Routine,Phone
401474,300016,1,2025-07-26 01:45:57,COMPLETED,Routine,Web
401475,301419,8,2025-07-26 04:00:18,COMPLETED,Routine,Web
401476,300937,3,2025-07-26 06:09:03,COMPLETED,Routine,Mobile
401477,301656,2,2025-07-26 07:15:27,COMPLETED,Routine,Phone
401478,300843,1,2025-07-26 07:18:03,COMPLETED,Routine,Phone
401479,300821,5,2025-07-26 08:12:58,COMPLETED,Routine,Web
401480,301160,4,2025-07-26 13:24:58,COMPLETED,Routine,Mobile
401481,300686,10,2025-07-26 14:31:05,OPEN,Priority,Web
401482,300238,2,2025-07-26 21:40:33,COMPLETED,Routine,Web
401483,300969,10,2025-07-26 23:39:19,CANCELLED,Priority,Phone
401484,300351,11,2025-07-27 00:15:16,COMPLETED,Routine,Phone
401485,300793,2,2025-07-27 04:47:32,COMPLETED,Routine,Phone
401486,301544,3,2025-07-27 07:24:17,OPEN,Routine,Phone
401487,300472,12,2025-07-27 09:27:58,COMPLETED,Priority,Web
401488,301513,10,2025-07-27 10:52:32,COMPLETED,Routine,Web
401489,301446,8,2025-07-27 13:25:07,COMPLETED,Routine,Phone
401490,300360,4,2025-07-27 17:37:15,COMPLETED,Routine,Web
401491,301045,12,2025-07-27 17:56:34,COMPLETED,Routine,Phone
401492,300917,5,2025-07-27 20:20:52,COMPLETED,Routine,Technician
401493,301627,3,2025-07-28 03:10:08,COMPLETED,Routine,Phone
401494,300791,2,2025-07-28 07:22:33,COMPLETED,Routine,Phone
401495,300476,6,2025-07-28 10:48:58,OPEN,Routine,Phone
401496,300802,12,2025-07-28 11:25:47,COMPLETED,Routine,Phone
401497,301534,4,2025-07-28 12:07:00,COMPLETED,Routine,Web
401498,300246,12,2025-07-28 13:01:17,COMPLETED,Routine,Phone
401499,300213,12,2025-07-28 15:56:20,OPEN,Priority,Phone
401500,300111,6,2025-07-29 03:15:42,COMPLETED,Emergency,Phone
401501,301078,11,2025-07-29 04:15:04,COMPLETED,Routine,Technician
401502,300324,12,2025-07-29 04:24:57,COMPLETED,Routine,Mobile
401503,301164,10,2025-07-29 04:48:05,COMPLETED,Emergency,Phone
401504,301736,3,2025-07-29 06:08:50,COMPLETED,Routine,Web
401505,300406,8,2025-07-29 07:41:08,COMPLETED,Routine,Mobile
401506,301120,5,2025-07-29 09:40:06,COMPLETED,Routine,Mobile
401507,300988,10,2025-07-29 09:52:21,COMPLETED,Routine,Phone
401508,301671,5,2025-07-29 09:58:04,OPEN,Routine,Web
401509,300098,4,2025-07-29 12:19:18,COMPLETED,Routine,Mobile
401510,300320,4,2025-07-29 14:36:16,OPEN,Routine,Phone
401511,301185,2,2025-07-29 16:03:37,COMPLETED,Routine,Web
401512,300938,8,2025-07-29 16:09:58,COMPLETED,Routine,Phone
401513,300973,12,2025-07-30 00:40:03,COMPLETED,Routine,Web
401514,300658,9,2025-07-30 06:15:22,COMPLETED,Routine,Technician
401515,301101,12,2025-07-30 09:06:05,COMPLETED,Emergency,Phone
401516,300450,11,2025-07-30 12:41:07,CANCELLED,Routine,Web
401517,300560,9,2025-07-30 15:07:48,COMPLETED,Emergency,Mobile
401518,300794,4,2025-07-30 20:38:36,COMPLETED,Routine,Web
401519,300902,3,2025-07-30 21:50:19,COMPLETED,Routine,Web
401520,301291,8,2025-07-30 22:38:27,COMPLETED,Priority,Web
401521,300474,10,2025-07-31 01:49:07,OPEN,Routine,Phone
401522,301630,2,2025-07-31 03:09:54,COMPLETED,Routine,Mobile
401523,300202,8,2025-07-31 06:08:41,OPEN,Routine,Technician
401524,301735,3,2025-07-31 14:45:15,COMPLETED,Priority,Mobile
401525,300300,12,2025-07-31 15:19:51,COMPLETED,Routine,Web
401526,300940,8,2025-07-31 15:27:06,COMPLETED,Routine,Phone
401527,300029,5,2025-08-01 00:50:32,OPEN,Routine,Phone
401528,301790,3,2025-08-01 06:37:46,COMPLETED,Routine,Mobile
401529,300600,12,2025-08-01 06:51:56,COMPLETED,Routine,Web
401530,300891,5,2025-08-01 07:59:01,COMPLETED,Routine,Web
401531,301177,5,2025-08-01 08:05:10,COMPLETED,Routine,Phone
401532,300889,6,2025-08-01 09:26:20,CANCELLED,Routine,Mobile
401533,301658,2,2025-08-01 12:25:08,OPEN,Routine,Technician
401534,300905,12,2025-08-01 13:51:33,COMPLETED,Routine,Phone
401535,301690,11,2025-08-01 14:39:40,COMPLETED,Routine,Web
401536,301410,12,2025-08-01 17:22:49,OPEN,Routine,Mobile
401537,300965,1,2025-08-01 19:11:16,COMPLETED,Routine,Web
401538,300847,8,2025-08-01 21:32:34,OPEN,Routine,Mobile
401539,300086,2,2025-08-02 00:16:25,COMPLETED,Routine,Phone
401540,300234,5,2025-08-02 01:21:55,COMPLETED,Priority,Phone
401541,300017,7,2025-08-02 01:36:59,COMPLETED,Routine,Phone
401542,301308,2,2025-08-02 03:23:33,COMPLETED,Routine,Phone
401543,300180,2,2025-08-02 12:19:26,COMPLETED,Priority,Technician
401544,300666,1,2025-08-02 19:42:26,COMPLETED,Priority,Phone
401545,301318,5,2025-08-02 22:02:15,COMPLETED,Emergency,Web
401546,300840,6,2025-08-02 22:59:01,OPEN,Routine,Technician
401547,300589,7,2025-08-03 00:17:20,COMPLETED,Emergency,Phone
401548,300302,7,2025-08-03 01:43:28,COMPLETED,Priority,Mobile
401549,301024,5,2025-08-03 02:33:45,COMPLETED,Routine,Web
401550,300475,10,2025-08-03 03:36:56,COMPLETED,Routine,Mobile
401551,301080,6,2025-08-03 06:12:47,COMPLETED,Routine,Web
401552,300309,10,2025-08-03 07:22:19,COMPLETED,Priority,Mobile
401553,300886,8,2025-08-03 08:31:28,COMPLETED,Routine,Mobile
401554,301259,9,2025-08-03 10:18:27,COMPLETED,Routine,Phone
401555,300368,9,2025-08-03 18:28:51,COMPLETED,Routine,Web
401556,301161,3,2025-08-03 18:57:05,COMPLETED,Routine,Web
401557,301270,6,2025-08-03 23:19:00,COMPLETED,Routine,Technician
401558,301571,9,2025-08-03 23:51:30,COMPLETED,Routine,Phone
401559,300877,5,2025-08-04 04:46:37,COMPLETED,Routine,Mobile
401560,300746,9,2025-08-04 06:16:06,COMPLETED,Routine,Phone
401561,300322,7,2025-08-04 08:34:30,COMPLETED,Emergency,Web
401562,301473,3,2025-08-04 10:39:24,COMPLETED,Routine,Web
401563,300842,1,2025-08-04 15:04:20,OPEN,Routine,Phone
401564,300846,12,2025-08-04 15:43:45,COMPLETED,Routine,Phone
401565,300840,7,2025-08-04 17:54:12,CANCELLED,Priority,Technician
401566,301415,5,2025-08-04 22:12:09,COMPLETED,Routine,Phone
401567,300778,9,2025-08-05 00:14:30,COMPLETED,Routine,Phone
401568,301595,10,2025-08-05 01:22:30,OPEN,Routine,Phone
401569,300615,8,2025-08-05 04:09:05,COMPLETED,Routine,Mobile
401570,300648,5,2025-08-05 04:21:09,COMPLETED,Routine,Web
401571,301302,12,2025-08-05 05:14:29,COMPLETED,Routine,Phone
401572,300809,2,2025-08-05 12:02:18,COMPLETED,Routine,Mobile
401573,301283,6,2025-08-05 15:11:12,COMPLETED,Routine,Web
401574,300742,12,2025-08-05 16:58:54,COMPLETED,Routine,Phone
401575,300957,3,2025-08-05 19:50:51,COMPLETED,Routine,Mobile
401576,300991,1,2025-08-05 22:54:04,COMPLETED,Routine,Phone
401577,301282,6,2025-08-06 01:57:47,COMPLETED,Routine,Mobile
401578,300774,11,2025-08-06 06:17:46,COMPLETED,Routine,Phone
401579,301788,5,2025-08-06 06:20:26,COMPLETED,Routine,Phone
401580,301583,11,2025-08-06 07:44:31,COMPLETED,Routine,Phone
401581,301514,1,2025-08-06 08:45:42,COMPLETED,Routine,Phone
401582,301767,10,2025-08-06 10:21:10,COMPLETED,Routine,Technician
401583,301168,4,2025-08-06 12:50:33,OPEN,Routine,Phone
401584,300759,10,2025-08-06 20:27:58,COMPLETED,Routine,Phone
401585,301243,8,2025-08-06 21:04:24,COMPLETED,Priority,Phone
401586,300647,4,2025-08-06 23:59:19,COMPLETED,Priority,Phone
401587,301174,2,2025-08-07 02:51:59,COMPLETED,Routine,Web
401588,300821,6,2025-08-07 04:48:18,COMPLETED,Routine,Web
401589,301415,1,2025-08-07 06:05:32,COMPLETED,Priority,Mobile
401590,301632,10,2025-08-07 07:40:23,COMPLETED,Routine,Phone
401591,301654,4,2025-08-07 15:56:45,COMPLETED,Emergency,Phone
401592,300937,1,2025-08-07 16:43:12,COMPLETED,Emergency,Technician
401593,300715,10,2025-08-07 17:55:03,COMPLETED,Emergency,Web
401594,300171,1,2025-08-08 01:19:05,COMPLETED,Routine,Mobile
401595,300735,1,2025-08-08 04:08:55,COMPLETED,Priority,Phone
401596,300344,5,2025-08-08 05:24:03,COMPLETED,Routine,Phone
401597,301422,10,2025-08-08 05:49:46,COMPLETED,Routine,Web
401598,301215,8,2025-08-08 09:04:28,COMPLETED,Priority,Web
401599,301036,6,2025-08-08 09:39:43,COMPLETED,Routine,Mobile
401600,300548,6,2025-08-08 10:16:55,CANCELLED,Priority,Phone
401601,300458,11,2025-08-08 12:09:11,OPEN,Routine,Web
401602,301661,2,2025-08-08 12:39:12,OPEN,Priority,Web
401603,300138,11,2025-08-08 13:31:44,COMPLETED,Priority,Mobile
401604,300553,11,2025-08-08 14:50:56,COMPLETED,Priority,Web
401605,301018,1,2025-08-08 14:56:29,CANCELLED,Routine,Phone
401606,300227,10,2025-08-08 15:44:33,COMPLETED,Priority,Mobile
401607,301196,12,2025-08-08 22:49:38,COMPLETED,Priority,Phone
401608,300117,2,2025-08-09 02:01:46,COMPLETED,Routine,Mobile
401609,301383,2,2025-08-09 06:43:16,COMPLETED,Priority,Web
401610,301136,4,2025-08-09 15:03:44,COMPLETED,Routine,Technician
