invoice_id,work_order_id,invoice_date,labor_amount,parts_amount,invoice_total
602711,403251,2026-03-20,486.94,931.09,1418.03
602712,403252,2026-03-22,708.63,1087.16,1795.79
602713,403253,2026-03-19,200.59,235.05,435.64
602714,403254,2026-03-29,368.99,343.55,712.54
602715,403255,2026-03-27,272.84,979.86,1252.7
602716,403256,2026-03-18,724.38,163.81,888.19
602717,403257,2026-03-21,304.55,439.04,743.59
602718,403258,2026-03-30,418.08,928.81,1346.89
602719,403259,2026-03-29,785.24,172.56,957.8
602720,403260,2026-03-28,615.25,1029.37,1644.62
602721,403261,2026-03-23,556.64,944.32,1500.96
602722,403262,2026-03-27,182.65,262.47,445.12
602723,403263,2026-03-29,463.45,890.21,1353.66
602724,403264,2026-04-01,445.36,76.45,521.81
602725,403265,2026-03-28,381.08,21.89,402.97
602726,403266,2026-03-20,286.4,100.03,386.43
602727,403267,2026-03-27,264.72,674.81,939.53
602728,403268,2026-03-21,696.0,235.15,931.15
602729,403269,2026-04-02,615.99,234.23,850.22
602730,403270,2026-03-27,449.32,659.7,1109.02
602731,403271,2026-03-30,645.27,53.83,699.1
602732,403272,2026-03-29,833.89,470.83,1304.72
602733,403273,2026-03-23,761.02,685.87,1446.89
602734,403274,2026-03-27,203.26,697.28,900.54
602735,403275,2026-03-27,202.25,184.52,386.77
602736,403276,2026-04-03,272.85,831.52,1104.37
602737,403278,2026-04-02,423.85,883.39,1307.24
602738,403279,2026-03-30,830.94,624.42,1455.36
602739,403280,2026-03-29,732.29,358.1,1090.39
602740,403281,2026-03-28,406.29,1071.83,1478.12
602741,403283,2026-04-01,471.75,548.58,1020.33
602742,403284,2026-03-28,197.79,48.63,246.42
602743,403285,2026-03-27,134.21,690.64,824.85
602744,403286,2026-03-25,328.56,448.83,777.39
602745,403287,2026-04-01,512.14,746.96,1259.1
602746,403288,2026-03-26,770.44,1175.81,1946.25
602747,403289,2026-03-28,288.24,850.08,1138.32
602748,403291,2026-04-03,757.91,921.83,1679.74
602749,403292,2026-04-02,334.99,829.62,1164.61
602750,403294,2026-04-03,800.62,785.08,1585.7
602751,403295,2026-04-07,849.33,437.39,1286.72
602752,403296,2026-04-03,114.85,7.12,121.97
602753,403297,2026-03-27,120.48,575.6,696.08
602754,403298,2026-03-27,804.56,591.4,1395.96
602755,403299,2026-03-27,809.78,101.69,911.47
602756,403300,2026-03-27,648.14,21.0,669.14
602757,403301,2026-04-01,430.34,68.05,498.39
602758,403302,2026-04-09,286.74,1076.58,1363.32
602759,403303,2026-03-30,696.49,333.27,1029.76
602760,403304,2026-04-08,802.42,154.17,956.59
602761,403306,2026-04-09,602.44,606.6,1209.04
602762,403307,2026-04-09,563.84,607.01,1170.85
602763,403308,2026-04-05,78.89,53.81,132.7
602764,403309,2026-03-30,834.51,142.82,977.33
602765,403310,2026-04-03,559.39,720.48,1279.87
602766,403311,2026-04-03,562.81,452.71,1015.52
602767,403313,2026-04-03,603.74,251.25,854.99
602768,403314,2026-03-31,232.16,43.93,276.09
602769,403315,2026-04-01,449.89,238.22,688.11
602770,403316,2026-03-31,724.45,579.66,1304.11
602771,403317,2026-04-04,432.16,444.95,877.11
602772,403318,2026-04-04,612.1,238.33,850.43
602773,403319,2026-03-30,480.58,1020.4,1500.98
602774,403320,2026-04-09,386.91,532.11,919.02
602775,403321,2026-03-30,765.96,343.69,1109.65
602776,403324,2026-04-03,405.5,221.49,626.99
602777,403325,2026-04-12,647.06,860.05,1507.11
602778,403327,2026-04-09,193.44,1054.44,1247.88
602779,403328,2026-04-05,290.12,114.05,404.17
602780,403329,2026-04-01,310.2,201.87,512.07
602781,403330,2026-04-12,820.17,851.3,1671.47
602782,403331,2026-04-06,340.33,529.79,870.12
602783,403333,2026-04-07,158.64,187.76,346.4
602784,403335,2026-04-04,183.28,555.61,738.89
602785,403338,2026-04-14,535.2,140.07,675.27
602786,403339,2026-04-13,517.87,219.99,737.86
602787,403340,2026-04-12,699.56,692.48,1392.04
602788,403341,2026-04-02,199.34,731.27,930.61
602789,403342,2026-04-13,810.77,5.34,816.11
602790,403343,2026-04-14,736.55,611.48,1348.03
602791,403345,2026-04-06,173.72,165.88,339.6
602792,403346,2026-04-07,442.84,1149.35,1592.19
602793,403347,2026-04-15,246.16,172.76,418.92
602794,403348,2026-04-08,536.3,455.08,991.38
602795,403350,2026-04-12,89.28,188.24,277.52
602796,403351,2026-04-14,766.8,120.8,887.6
602797,403352,2026-04-07,732.83,1181.17,1914.0
602798,403354,2026-04-12,501.59,800.88,1302.47
602799,403355,2026-04-13,714.24,147.23,861.47
602800,403356,2026-04-10,662.28,479.97,1142.25
602801,403357,2026-04-09,769.32,576.87,1346.19
602802,403358,2026-04-12,718.82,310.11,1028.93
602803,403359,2026-04-10,419.05,709.93,1128.98
602804,403360,2026-04-06,681.36,705.26,1386.62
602805,403364,2026-04-17,788.0,768.8,1556.8
602806,403365,2026-04-07,440.41,566.51,1006.92
602807,403366,2026-04-07,255.6,73.58,329.18
602808,403367,2026-04-07,300.36,1034.69,1335.05
602809,403369,2026-04-11,140.11,63.54,203.65
602810,403370,2026-04-14,290.78,550.33,841.11
602811,403371,2026-04-17,194.91,1044.12,1239.03
602812,403372,2026-04-09,789.58,1097.41,1886.99
602813,403374,2026-04-11,386.3,828.72,1215.02
602814,403376,2026-04-14,821.67,398.12,1219.79
602815,403377,2026-04-08,408.08,480.97,889.05
602816,403378,2026-04-15,91.03,416.39,507.42
602817,403380,2026-04-16,152.46,493.98,646.44
602818,403381,2026-04-16,541.92,736.65,1278.57
602819,403382,2026-04-16,754.44,237.38,991.82
602820,403383,2026-04-18,285.23,29.76,314.99
602821,403384,2026-04-17,132.24,861.07,993.31
602822,403385,2026-04-08,588.84,652.82,1241.66
602823,403386,2026-04-12,646.65,650.38,1297.03
602824,403387,2026-04-16,454.78,996.1,1450.88
602825,403389,2026-04-11,612.99,277.5,890.49
602826,403390,2026-04-10,610.02,5.35,615.37
602827,403391,2026-04-14,536.33,172.06,708.39
602828,403392,2026-04-18,118.51,170.5,289.01
602829,403393,2026-04-17,237.17,876.3,1113.47
602830,403394,2026-04-21,707.58,432.06,1139.64
602831,403395,2026-04-22,96.38,610.05,706.43
602832,403396,2026-04-11,708.31,612.56,1320.87
602833,403397,2026-04-19,237.69,569.19,806.88
602834,403398,2026-04-14,801.58,262.76,1064.34
602835,403399,2026-04-15,628.76,380.08,1008.84
602836,403400,2026-04-15,146.28,862.25,1008.53
602837,403401,2026-04-11,241.34,356.15,597.49
602838,403402,2026-04-22,612.75,457.07,1069.82
602839,403403,2026-04-14,161.7,101.52,263.22
602840,403404,2026-04-14,799.05,807.23,1606.28
602841,403405,2026-04-21,253.26,126.21,379.47
602842,403406,2026-04-23,150.64,245.0,395.64
602843,403407,2026-04-18,616.66,632.0,1248.66
602844,403408,2026-04-12,476.85,152.94,629.79
602845,403409,2026-04-21,332.5,191.51,524.01
602846,403410,2026-04-19,624.29,958.82,1583.11
602847,403411,2026-04-12,374.45,760.66,1135.11
602848,403412,2026-04-14,834.85,253.33,1088.18
602849,403413,2026-04-18,468.51,703.72,1172.23
602850,403414,2026-04-14,555.37,98.97,654.34
602851,403415,2026-04-24,677.76,881.83,1559.59
602852,403416,2026-04-13,593.48,220.04,813.52
602853,403417,2026-04-16,233.97,871.68,1105.65
602854,403418,2026-04-24,637.04,130.72,767.76
602855,403419,2026-04-15,816.16,278.42,1094.58
602856,403421,2026-04-17,392.91,282.98,675.89
602857,403422,2026-04-19,357.63,930.66,1288.29
602858,403423,2026-04-26,699.13,374.67,1073.8
602859,403424,2026-04-25,211.14,330.16,541.3
602860,403425,2026-04-14,247.14,683.53,930.67
602861,403426,2026-04-24,736.95,721.45,1458.4
602862,403428,2026-04-16,267.61,314.44,582.05
602863,403429,2026-04-27,697.98,194.01,891.99
602864,403430,2026-04-19,188.44,441.0,629.44
602865,403431,2026-04-25,423.39,960.42,1383.81
602866,403432,2026-04-18,149.98,597.67,747.65
602867,403433,2026-04-16,399.66,586.75,986.41
602868,403434,2026-04-18,431.47,44.08,475.55
602869,403438,2026-04-17,783.08,753.93,1537.01
602870,403439,2026-04-22,274.66,301.81,576.47
602871,403440,2026-04-21,700.83,1138.56,1839.39
602872,403441,2026-04-27,818.29,717.2,1535.49
602873,403443,2026-04-24,225.16,363.38,588.54
602874,403444,2026-04-25,125.65,597.76,723.41
602875,403445,2026-04-19,537.91,523.74,1061.65
602876,403446,2026-04-26,483.62,720.72,1204.34
602877,403448,2026-04-29,159.76,1116.25,1276.01
602878,403450,2026-04-20,754.46,95.61,850.07
602879,403451,2026-04-22,161.58,603.26,764.84
602880,403452,2026-04-26,421.22,403.85,825.07
602881,403455,2026-04-21,296.27,545.47,841.74
602882,403456,2026-04-19,473.41,835.06,1308.47
602883,403457,2026-04-29,550.09,263.87,813.96
602884,403458,2026-04-18,566.36,906.38,1472.74
602885,403459,2026-04-30,198.03,1031.18,1229.21
602886,403460,2026-04-21,674.97,216.96,891.93
602887,403461,2026-04-26,261.6,856.49,1118.09
602888,403463,2026-05-01,85.47,803.68,889.15
602889,403464,2026-04-25,172.82,423.51,596.33
602890,403465,2026-04-25,548.28,152.3,700.58
602891,403466,2026-05-01,109.88,1033.17,1143.05
602892,403467,2026-04-26,720.59,1055.76,1776.35
602893,403468,2026-05-02,385.53,740.46,1125.99
602894,403470,2026-04-21,243.25,529.74,772.99
602895,403471,2026-04-23,520.69,885.75,1406.44
602896,403472,2026-04-30,334.08,512.64,846.72
602897,403474,2026-05-02,536.65,441.72,978.37
602898,403475,2026-04-29,744.44,169.79,914.23
602899,403476,2026-04-26,725.71,764.48,1490.19
602900,403477,2026-04-21,176.84,1097.24,1274.08
602901,403478,2026-04-27,828.02,49.26,877.28
602902,403479,2026-04-24,749.89,404.13,1154.02
602903,403480,2026-05-03,546.61,224.04,770.65
602904,403482,2026-04-21,590.37,74.28,664.65
602905,403485,2026-05-05,792.5,1137.43,1929.93
602906,403486,2026-04-24,709.64,806.31,1515.95
602907,403487,2026-05-02,265.09,213.09,478.18
602908,403488,2026-04-24,250.81,310.39,561.2
602909,403490,2026-04-26,520.79,1164.3,1685.09
602910,403491,2026-05-04,273.42,232.35,505.77
602911,403492,2026-04-26,454.07,995.79,1449.86
602912,403493,2026-04-23,491.68,665.53,1157.21
602913,403495,2026-04-24,826.7,197.42,1024.12
602914,403497,2026-05-05,821.97,962.69,1784.66
602915,403498,2026-04-28,339.9,937.5,1277.4
602916,403499,2026-04-30,231.94,1145.04,1376.98
602917,403501,2026-05-07,775.58,595.06,1370.64
602918,403502,2026-04-29,454.61,479.45,934.06
602919,403503,2026-05-03,359.74,355.84,715.58
602920,403504,2026-05-05,169.72,569.05,738.77
602921,403505,2026-05-05,249.55,716.07,965.62
602922,403506,2026-05-03,245.95,196.08,442.03
602923,403507,2026-05-03,221.53,398.38,619.91
602924,403508,2026-04-27,537.6,284.14,821.74
602925,403509,2026-04-25,480.12,857.93,1338.05
602926,403510,2026-04-29,783.82,709.98,1493.8
602927,403511,2026-05-05,513.51,191.19,704.7
602928,403513,2026-05-08,327.05,565.32,892.37
602929,403514,2026-05-03,518.71,1046.23,1564.94
602930,403515,2026-04-28,263.02,597.23,860.25
602931,403518,2026-05-05,506.21,469.13,975.34
602932,403519,2026-04-26,239.44,664.0,903.44
602933,403520,2026-05-01,478.93,181.97,660.9
602934,403521,2026-05-09,200.62,675.01,875.63
602935,403522,2026-05-05,495.62,292.45,788.07
602936,403523,2026-05-03,347.13,1015.3,1362.43
602937,403524,2026-04-28,430.72,713.43,1144.15
602938,403525,2026-05-10,582.15,406.25,988.4
602939,403526,2026-05-05,204.51,778.92,983.43
602940,403527,2026-04-28,333.16,47.0,380.16
602941,403528,2026-05-09,302.84,315.98,618.82
602942,403529,2026-04-28,417.87,701.46,1119.33
602943,403530,2026-05-08,702.02,707.05,1409.07
602944,403531,2026-05-07,442.3,633.24,1075.54
602945,403532,2026-05-01,736.61,948.14,1684.75
602946,403533,2026-05-04,685.57,1033.42,1718.99
602947,403534,2026-05-04,577.69,1047.08,1624.77
602948,403535,2026-05-08,700.79,850.19,1550.98
602949,403536,2026-05-03,535.37,1058.18,1593.55
602950,403537,2026-05-05,514.06,1177.0,1691.06
602951,403540,2026-05-06,474.91,1058.57,1533.48
602952,403541,2026-05-04,348.69,912.34,1261.03
602953,403542,2026-04-30,506.88,269.36,776.24
602954,403543,2026-05-03,153.3,993.82,1147.12
602955,403544,2026-05-07,153.77,971.63,1125.4
602956,403545,2026-05-05,267.04,1094.54,1361.58
602957,403546,2026-05-01,289.01,76.22,365.23
602958,403548,2026-05-08,751.33,474.28,1225.61
602959,403550,2026-05-14,419.7,782.81,1202.51
602960,403551,2026-05-02,813.09,826.44,1639.53
602961,403552,2026-05-11,733.4,460.44,1193.84
602962,403553,2026-05-06,741.15,218.11,959.26
602963,403554,2026-05-02,260.05,8.29,268.34
602964,403555,2026-05-02,536.2,256.36,792.56
602965,403556,2026-05-06,496.63,1058.77,1555.4
602966,403557,2026-05-05,824.83,441.75,1266.58
602967,403559,2026-05-04,516.76,233.99,750.75
602968,403560,2026-05-16,88.75,499.58,588.33
602969,403561,2026-05-07,518.19,182.25,700.44
602970,403563,2026-05-16,83.77,723.57,807.34
602971,403564,2026-05-05,711.31,873.37,1584.68
602972,403565,2026-05-17,505.29,463.09,968.38
602973,403566,2026-05-06,154.14,925.1,1079.24
602974,403567,2026-05-17,363.39,122.78,486.17
602975,403568,2026-05-12,693.69,317.89,1011.58
602976,403569,2026-05-04,321.88,1122.61,1444.49
602977,403570,2026-05-17,228.21,662.56,890.77
602978,403572,2026-05-06,846.1,782.1,1628.2
602979,403573,2026-05-08,585.62,615.45,1201.07
602980,403574,2026-05-07,110.18,139.42,249.6
602981,403575,2026-05-16,667.03,1007.26,1674.29
602982,403576,2026-05-05,89.55,820.69,910.24
602983,403577,2026-05-14,192.06,99.86,291.92
602984,403578,2026-05-10,370.09,1042.39,1412.48
602985,403579,2026-05-08,291.98,533.58,825.56
602986,403580,2026-05-06,218.87,850.19,1069.06
602987,403581,2026-05-08,505.09,886.61,1391.7
602988,403582,2026-05-07,671.99,881.08,1553.07
602989,403583,2026-05-19,628.01,366.38,994.39
602990,403584,2026-05-08,563.21,375.92,939.13
602991,403585,2026-05-13,523.61,941.6,1465.21
602992,403586,2026-05-17,529.55,159.08,688.63
602993,403587,2026-05-10,111.35,978.9,1090.25
602994,403588,2026-05-18,796.13,1195.63,1991.76
602995,403589,2026-05-18,666.54,185.56,852.1
602996,403590,2026-05-13,110.57,452.08,562.65
602997,403592,2026-05-17,337.22,293.88,631.1
602998,403593,2026-05-12,339.38,128.39,467.77
602999,403594,2026-05-20,486.55,236.8,723.35
603000,403596,2026-05-10,777.64,185.21,962.85
603001,403598,2026-05-20,342.36,863.15,1205.51
603002,403599,2026-05-09,280.37,402.98,683.35
603003,403600,2026-05-10,136.39,749.51,885.9
603004,403601,2026-05-10,309.54,375.37,684.91
603005,403602,2026-05-14,756.48,271.85,1028.33
603006,403603,2026-05-13,442.5,655.19,1097.69
603007,403604,2026-05-22,309.54,553.53,863.07
603008,403605,2026-05-16,817.43,123.37,940.8
603009,403606,2026-05-13,712.17,953.98,1666.15
603010,403607,2026-05-11,823.74,703.3,1527.04
603011,403608,2026-05-21,504.86,919.82,1424.68
603012,403609,2026-05-11,552.03,670.99,1223.02
603013,403610,2026-05-11,192.37,882.67,1075.04
603014,403611,2026-05-21,543.47,217.7,761.17
603015,403612,2026-05-20,197.34,766.06,963.4
603016,403614,2026-05-21,416.01,250.63,666.64
603017,403615,2026-05-11,413.55,141.02,554.57
603018,403616,2026-05-20,830.24,466.24,1296.48
603019,403618,2026-05-17,494.79,999.2,1493.99
603020,403619,2026-05-24,409.11,557.39,966.5
603021,403620,2026-05-18,684.46,741.14,1425.6
603022,403621,2026-05-24,601.45,535.63,1137.08
603023,403623,2026-05-16,212.16,109.44,321.6
603024,403624,2026-05-25,568.14,864.32,1432.46
603025,403625,2026-05-12,484.65,406.8,891.45
603026,403626,2026-05-14,828.24,504.35,1332.59
603027,403627,2026-05-21,194.84,484.25,679.09
603028,403628,2026-05-20,364.91,31.99,396.9
603029,403630,2026-05-18,296.94,483.51,780.45
603030,403631,2026-05-16,686.36,460.75,1147.11
603031,403632,2026-05-14,265.43,335.87,601.3
603032,403633,2026-05-13,324.68,142.28,466.96
603033,403634,2026-05-25,494.25,944.31,1438.56
603034,403635,2026-05-24,366.4,84.84,451.24
603035,403636,2026-05-19,658.07,696.81,1354.88
603036,403637,2026-05-13,185.46,650.55,836.01
603037,403638,2026-05-19,374.06,1196.6,1570.66
603038,403639,2026-05-23,346.53,849.78,1196.31
603039,403641,2026-05-26,462.34,429.56,891.9
603040,403644,2026-05-19,536.38,425.25,961.63
603041,403645,2026-05-19,793.19,1072.2,1865.39
603042,403647,2026-05-24,406.44,114.74,521.18
603043,403650,2026-05-18,701.79,386.9,1088.69
603044,403651,2026-05-19,412.35,898.6,1310.95
603045,403653,2026-05-24,219.91,974.03,1193.94
603046,403655,2026-05-25,272.78,841.02,1113.8
603047,403656,2026-05-17,258.52,576.21,834.73
603048,403657,2026-05-19,158.23,948.09,1106.32
603049,403658,2026-05-23,252.79,240.38,493.17
603050,403659,2026-05-19,696.59,695.11,1391.7
603051,403660,2026-05-24,595.92,34.08,630.0
603052,403661,2026-05-20,765.92,932.08,1698.0
603053,403662,2026-05-30,635.76,1023.59,1659.35
603054,403663,2026-05-24,694.75,688.87,1383.62
603055,403664,2026-05-18,750.68,563.21,1313.89
603056,403665,2026-05-23,359.4,513.06,872.46
603057,403666,2026-05-30,490.31,6.15,496.46
603058,403668,2026-05-22,297.88,388.49,686.37
603059,403670,2026-05-21,637.2,869.05,1506.25
603060,403671,2026-05-28,631.41,900.59,1532.0
603061,403672,2026-05-28,570.89,51.77,622.66
603062,403673,2026-05-21,504.64,395.61,900.25
603063,403674,2026-05-19,330.53,816.5,1147.03
603064,403675,2026-05-26,245.21,866.72,1111.93
603065,403677,2026-05-24,413.61,1016.64,1430.25
603066,403678,2026-05-24,182.39,379.53,561.92
603067,403679,2026-05-22,465.24,157.99,623.23
603068,403680,2026-05-22,406.81,7.5,414.31
603069,403681,2026-05-19,81.15,554.78,635.93
603070,403682,2026-05-21,231.58,913.81,1145.39
603071,403685,2026-06-01,816.09,756.92,1573.01
603072,403688,2026-05-21,186.19,404.04,590.23
603073,403689,2026-05-23,735.55,613.82,1349.37
603074,403690,2026-06-01,168.27,230.81,399.08
603075,403691,2026-05-25,534.11,340.09,874.2
603076,403692,2026-05-30,422.92,190.58,613.5
603077,403693,2026-05-22,138.56,648.83,787.39
603078,403694,2026-05-25,311.63,513.4,825.03
603079,403695,2026-05-25,113.26,820.64,933.9
603080,403696,2026-05-31,403.06,390.05,793.11
603081,403697,2026-05-23,448.34,1188.16,1636.5
603082,403698,2026-05-25,657.96,668.7,1326.66
603083,403699,2026-05-30,509.11,311.07,820.18
603084,403700,2026-05-28,156.36,275.46,431.82
603085,403702,2026-05-31,288.6,886.11,1174.71
603086,403704,2026-05-26,322.41,254.35,576.76
603087,403705,2026-05-24,841.44,1177.02,2018.46
603088,403706,2026-05-25,102.8,384.81,487.61
603089,403707,2026-05-31,264.56,382.61,647.17
603090,403708,2026-06-04,689.19,308.06,997.25
603091,403709,2026-05-29,704.67,761.75,1466.42
603092,403710,2026-05-25,179.38,1047.79,1227.17
603093,403711,2026-05-24,134.14,1021.46,1155.6
603094,403712,2026-05-23,154.29,1062.2,1216.49
603095,403713,2026-06-01,766.6,1061.3,1827.9
603096,403714,2026-06-05,318.04,464.3,782.34
603097,403716,2026-05-31,250.2,772.27,1022.47
603098,403717,2026-06-06,736.27,307.18,1043.45
603099,403718,2026-06-04,693.12,617.59,1310.71
603100,403720,2026-05-25,212.11,343.57,555.68
603101,403721,2026-06-06,357.09,1006.78,1363.87
603102,403722,2026-05-28,449.76,739.18,1188.94
603103,403723,2026-06-06,464.57,510.33,974.9
603104,403724,2026-05-27,176.59,501.52,678.11
603105,403725,2026-05-29,820.43,509.44,1329.87
603106,403726,2026-05-27,747.03,495.46,1242.49
603107,403727,2026-05-29,456.42,59.57,515.99
603108,403728,2026-06-08,469.25,191.16,660.41
603109,403730,2026-05-28,410.53,606.68,1017.21
603110,403731,2026-05-28,711.68,391.47,1103.15
603111,403732,2026-05-26,700.15,358.47,1058.62
603112,403733,2026-06-05,521.31,842.43,1363.74
603113,403734,2026-06-03,406.14,866.56,1272.7
603114,403735,2026-05-27,762.43,25.64,788.07
603115,403736,2026-05-29,554.31,1176.78,1731.09
603116,403737,2026-06-05,427.69,1119.69,1547.38
603117,403738,2026-06-07,131.07,983.56,1114.63
603118,403739,2026-06-07,531.48,878.47,1409.95
603119,403740,2026-05-28,186.94,1005.13,1192.07
603120,403741,2026-05-29,342.92,375.56,718.48
603121,403742,2026-06-04,297.14,292.01,589.15
603122,403743,2026-06-09,251.67,149.96,401.63
603123,403744,2026-06-02,688.73,284.06,972.79
603124,403745,2026-06-07,172.68,565.96,738.64
603125,403747,2026-06-06,232.33,30.58,262.91
603126,403748,2026-06-08,605.58,94.86,700.44
603127,403749,2026-06-06,83.56,171.17,254.73
603128,403750,2026-06-09,473.69,612.79,1086.48
603129,403751,2026-05-30,660.99,967.25,1628.24
603130,403752,2026-06-08,574.86,66.81,641.67
603131,403753,2026-05-28,619.04,0.68,619.72
603132,403754,2026-06-02,101.49,1061.59,1163.08
603133,403755,2026-06-11,777.73,411.68,1189.41
603134,403756,2026-06-09,380.61,672.76,1053.37
603135,403757,2026-06-05,116.93,766.11,883.04
603136,403758,2026-05-30,177.9,978.2,1156.1
603137,403759,2026-05-29,471.04,673.82,1144.86
603138,403761,2026-06-10,174.18,915.02,1089.2
603139,403762,2026-06-04,290.95,61.91,352.86
603140,403763,2026-05-31,775.08,307.65,1082.73
603141,403764,2026-05-31,456.57,834.59,1291.16
603142,403765,2026-06-10,562.19,1006.78,1568.97
603143,403766,2026-06-04,555.22,997.19,1552.41
603144,403767,2026-05-30,378.15,371.47,749.62
603145,403769,2026-06-11,514.35,456.82,971.17
603146,403770,2026-06-12,519.41,1119.82,1639.23
603147,403771,2026-06-02,530.68,610.36,1141.04
603148,403773,2026-06-09,574.11,420.96,995.07
603149,403774,2026-06-08,727.44,148.76,876.2
603150,403775,2026-06-01,498.73,781.92,1280.65
603151,403776,2026-06-12,424.69,131.26,555.95
603152,403777,2026-06-06,249.89,153.07,402.96
603153,403779,2026-06-06,829.34,904.46,1733.8
603154,403780,2026-06-09,253.34,215.83,469.17
603155,403781,2026-06-02,841.76,1173.14,2014.9
603156,403782,2026-06-06,421.83,743.79,1165.62
603157,403783,2026-06-05,185.91,777.46,963.37
603158,403784,2026-06-02,75.59,746.37,821.96
603159,403785,2026-06-12,749.7,1193.64,1943.34
603160,403786,2026-06-14,780.2,998.57,1778.77
603161,403787,2026-06-14,755.84,958.65,1714.49
603162,403788,2026-06-06,291.49,625.11,916.6
603163,403789,2026-06-03,733.98,171.58,905.56
603164,403790,2026-06-12,640.64,819.54,1460.18
603165,403791,2026-06-06,630.6,919.04,1549.64
603166,403792,2026-06-09,148.89,171.67,320.56
603167,403793,2026-06-15,137.84,487.69,625.53
603168,403794,2026-06-02,650.24,819.62,1469.86
603169,403795,2026-06-03,763.11,577.28,1340.39
603170,403796,2026-06-03,375.4,421.46,796.86
603171,403798,2026-06-08,722.43,109.8,832.23
603172,403799,2026-06-07,331.25,337.56,668.81
603173,403800,2026-06-13,506.2,405.88,912.08
603174,403802,2026-06-16,474.84,622.76,1097.6
603175,403803,2026-06-03,94.63,923.11,1017.74
603176,403804,2026-06-04,358.23,1039.67,1397.9
603177,403807,2026-06-04,752.71,621.32,1374.03
603178,403808,2026-06-08,760.84,1139.86,1900.7
603179,403809,2026-06-11,308.62,139.41,448.03
603180,403811,2026-06-08,375.33,72.5,447.83
603181,403812,2026-06-10,167.58,1040.81,1208.39
603182,403813,2026-06-18,496.15,418.6,914.75
603183,403814,2026-06-18,319.1,708.98,1028.08
603184,403815,2026-06-09,138.15,65.69,203.84
603185,403816,2026-06-18,119.2,880.42,999.62
603186,403817,2026-06-06,527.61,634.35,1161.96
603187,403818,2026-06-13,616.89,1141.64,1758.53
603188,403819,2026-06-19,795.79,651.64,1447.43
603189,403820,2026-06-17,715.89,872.73,1588.62
603190,403821,2026-06-09,503.35,716.83,1220.18
603191,403823,2026-06-14,196.83,701.58,898.41
603192,403824,2026-06-13,681.73,635.94,1317.67
603193,403825,2026-06-08,278.86,779.47,1058.33
603194,403826,2026-06-07,557.01,1093.01,1650.02
603195,403827,2026-06-15,130.12,943.91,1074.03
603196,403828,2026-06-15,155.29,487.72,643.01
603197,403829,2026-06-14,318.59,859.76,1178.35
603198,403830,2026-06-21,436.99,120.68,557.67
603199,403832,2026-06-19,712.85,68.25,781.1
603200,403835,2026-06-14,151.21,394.55,545.76
603201,403836,2026-06-14,417.88,310.79,728.67
603202,403837,2026-06-09,93.35,409.11,502.46
603203,403838,2026-06-21,685.86,1191.41,1877.27
603204,403839,2026-06-22,158.97,120.27,279.24
603205,403840,2026-06-19,580.27,433.71,1013.98
603206,403841,2026-06-14,816.9,917.16,1734.06
603207,403843,2026-06-17,258.21,75.67,333.88
603208,403844,2026-06-10,571.59,81.49,653.08
603209,403846,2026-06-13,235.61,696.92,932.53
603210,403847,2026-06-15,730.32,378.43,1108.75
603211,403849,2026-06-17,356.43,1013.01,1369.44
603212,403850,2026-06-10,813.74,737.46,1551.2
603213,403851,2026-06-12,571.49,1176.66,1748.15
603214,403852,2026-06-20,372.93,390.0,762.93
603215,403854,2026-06-13,570.59,525.58,1096.17
603216,403855,2026-06-23,606.58,939.5,1546.08
603217,403856,2026-06-20,514.2,830.74,1344.94
603218,403857,2026-06-14,734.77,999.04,1733.81
603219,403858,2026-06-17,746.52,60.14,806.66
603220,403859,2026-06-12,483.96,720.09,1204.05
603221,403860,2026-06-17,104.96,200.38,305.34
603222,403861,2026-06-20,114.26,191.37,305.63
603223,403862,2026-06-17,244.88,664.35,909.23
603224,403863,2026-06-23,587.0,137.6,724.6
603225,403864,2026-06-16,256.72,835.52,1092.24
603226,403865,2026-06-24,800.85,418.28,1219.13
603227,403869,2026-06-23,601.84,641.05,1242.89
603228,403870,2026-06-17,566.7,910.84,1477.54
603229,403871,2026-06-15,630.48,307.54,938.02
603230,403872,2026-06-23,803.92,726.11,1530.03
603231,403876,2026-06-27,135.37,809.33,944.7
603232,403877,2026-06-16,449.7,136.1,585.8
603233,403878,2026-06-23,529.91,579.34,1109.25
603234,403880,2026-06-21,133.31,1028.16,1161.47
603235,403881,2026-06-25,669.8,369.73,1039.53
603236,403882,2026-06-22,434.09,1142.2,1576.29
603237,403884,2026-06-19,748.53,399.39,1147.92
603238,403885,2026-06-15,780.44,1187.91,1968.35
603239,403886,2026-06-20,692.85,846.05,1538.9
603240,403887,2026-06-18,220.21,20.85,241.06
603241,403889,2026-06-21,713.06,481.26,1194.32
603242,403890,2026-06-25,120.07,584.8,704.87
603243,403892,2026-06-17,849.28,825.39,1674.67
603244,403893,2026-06-16,162.56,1159.99,1322.55
603245,403895,2026-06-29,208.11,408.1,616.21
603246,403896,2026-06-20,699.38,893.4,1592.78
603247,403897,2026-06-25,183.4,916.33,1099.73
603248,403898,2026-06-25,688.13,871.76,1559.89
603249,403899,2026-06-18,253.35,1197.95,1451.3
603250,403900,2026-06-26,670.14,941.61,1611.75
603251,403902,2026-06-24,666.38,72.83,739.21
603252,403903,2026-06-19,148.31,352.85,501.16
603253,403904,2026-06-26,632.18,952.79,1584.97
603254,403905,2026-06-17,776.02,248.46,1024.48
